ProductionID,ProductID,ProductionDate,PlannedQuantity,ActualQuantity,ProductionCost,DowntimeMinutes,QualityDefects
7140,358,02/11/24,106,97,3316.22,147,6
7141,110,26/09/22,763,685,12681.25,149,27
7142,297,11/06/24,448,384,9533.01,123,11
7143,21,25/11/23,663,631,6183.32,142,30
7144,300,02/05/22,131,121,5391.72,119,5
7145,209,05/08/22,255,254,14200.81,2,11
7146,345,03/07/22,767,720,6531.24,155,28
7147,98,04/07/23,173,167,10749.73,52,10
7148,218,30/09/23,777,719,13870.49,143,45
7149,299,27/11/23,361,352,10846.41,28,2
7150,270,11/07/22,336,345,7158.85,95,23
7151,51,22/09/24,61,61,4317.97,161,3
7152,346,24/05/23,125,123,14719.49,168,3
7153,135,24/08/22,777,772,1166.74,78,12
7154,227,23/10/24,81,76,12738.09,63,1
7155,391,30/04/24,244,248,8752.34,29,11
7156,213,01/06/24,411,357,10217.94,58,18
7157,41,20/04/24,74,68,3415.66,73,4
7158,218,12/04/23,407,424,5107.08,95,1
7159,394,17/12/22,642,606,9691.29,82,5
7160,171,08/04/24,112,98,13273.53,122,5
7161,8,09/08/23,532,504,12060.95,94,31
7162,347,14/11/22,747,733,4209.07,15,23
7163,233,02/07/23,307,275,11641.91,100,11
7164,227,01/12/22,72,65,12864.63,20,3
7165,231,13/10/23,690,608,8654.23,122,23
7166,262,24/05/24,544,495,8143.6,82,15
7167,89,09/12/24,259,239,2546.44,9,6
7168,28,25/01/24,355,326,9012.25,164,5
7169,234,11/01/23,315,268,14021.4,158,11
7170,170,29/10/22,491,456,2353.54,86,1
7171,209,06/03/22,590,509,12422.41,82,17
7172,14,03/09/24,115,112,1424.86,109,1
7173,23,02/02/22,577,600,10564.42,71,15
7174,130,31/01/22,110,97,3555.47,150,4
7175,284,06/12/23,58,49,6923.61,1,2
7176,120,19/07/24,767,787,3537.09,37,19
7177,319,13/09/22,71,61,4386.9,127,1
7178,240,01/04/23,707,666,3166.15,160,2
7179,208,08/04/24,674,580,6223.58,174,17
7180,8,04/09/24,686,673,2992.14,149,10
7181,142,09/09/23,800,805,7776.41,49,44
7182,34,29/01/23,137,126,8645.06,41,0
7183,220,29/09/24,369,322,11968.79,48,4
7184,385,30/08/23,363,334,6729.39,96,17
7185,237,29/08/23,126,111,4223.43,14,0
7186,171,12/12/24,288,281,8710.46,129,18
7187,71,24/08/22,434,407,9457.63,159,11
7188,332,09/12/24,786,671,8037.34,1,16
7189,87,01/12/22,59,59,8609.71,70,3
7190,376,13/11/24,795,692,5741.95,89,38
7191,12,02/03/24,788,739,12869.46,178,6
7192,279,28/08/22,401,391,13385.03,121,24
7193,161,01/03/23,424,414,11180.43,10,27
7194,242,18/07/23,140,135,12596.59,112,8
7195,233,27/06/22,539,522,11198.83,6,34
7196,277,26/05/22,402,399,3435.95,139,23
7197,376,13/04/24,112,116,12219.51,128,0
7198,295,18/10/23,364,377,4090.07,115,15
7199,111,15/03/24,624,586,7604.73,80,24
7200,318,31/03/23,494,496,4639.06,65,20
7201,392,04/02/23,797,737,4991.91,152,32
7202,317,15/06/23,442,417,8127.06,26,19
7203,30,08/02/23,688,597,10145.12,116,29
7204,354,25/10/23,680,586,12316.09,94,21
7205,14,26/11/23,343,349,12730.11,139,16
7206,45,29/12/23,234,235,11839.8,109,6
7207,131,01/12/24,516,452,3644,114,29
7208,301,06/12/24,415,432,12700.74,150,14
7209,314,10/07/24,609,555,10595.74,40,9
7210,330,05/11/23,238,209,3986.61,150,11
7211,357,01/01/22,123,114,8419.12,125,0
7212,118,10/08/22,63,56,3752.83,114,2
7213,42,05/06/24,185,172,1222.52,101,3
7214,76,27/05/23,330,308,1978.35,75,6
7215,38,11/03/23,524,515,2850.17,51,6
7216,230,17/05/24,734,749,4528.16,133,48
7217,355,27/03/22,610,565,14781.93,96,30
7218,73,05/02/23,589,578,13292.38,68,36
7219,255,16/05/23,98,86,9373.44,31,3
7220,177,29/11/24,621,621,8252.11,148,11
7221,267,19/04/22,216,222,11793.62,12,8
7222,280,07/12/22,248,259,5030.26,30,6
7223,158,08/04/22,518,460,3444.31,154,12
7224,205,10/10/24,282,259,1914.17,154,11
7225,212,25/01/23,792,810,9160.57,87,52
7226,31,25/04/24,705,600,8422.34,156,40
7227,163,29/04/22,233,199,12562.77,5,13
7228,301,21/02/23,659,660,2249.23,176,7
7229,314,18/06/22,280,266,14558.48,55,8
7230,79,17/03/22,223,221,7907.23,51,8
7231,286,24/09/22,504,479,9986.69,168,18
7232,33,27/10/22,124,125,12250.84,20,4
7233,168,24/08/23,345,314,13345.51,179,10
7234,75,04/05/22,74,73,7294.22,52,4
7235,109,21/08/23,158,136,12247.24,157,0
7236,174,16/08/24,75,67,14786.11,114,3
7237,42,03/10/24,404,416,11126.75,38,3
7238,175,05/01/23,353,319,14849.29,99,19
7239,333,24/09/23,746,640,10687.17,74,7
7240,120,12/03/22,364,375,11438.62,160,23
7241,35,10/08/22,121,116,12919.71,149,7
7242,32,20/10/23,763,698,9355.13,125,22
7243,278,22/08/24,257,239,4836.33,66,4
7244,70,03/02/23,177,179,6960.5,55,1
7245,156,09/02/23,649,643,4147.75,116,38
7246,76,26/04/23,645,568,14967.1,166,31
7247,356,23/03/24,242,211,9348.88,163,12
7248,253,04/04/24,180,172,4748.82,179,11
7249,195,11/04/24,121,121,12411.9,51,3
7250,364,13/05/22,498,507,4841.84,141,10
7251,289,28/05/24,682,623,3778.45,87,8
7252,353,12/03/22,756,721,4887.92,109,15
7253,151,19/12/23,402,353,5262.46,169,12
7254,108,23/10/23,53,52,14767.27,142,3
7255,296,27/06/24,54,55,5886.13,152,1
7256,11,10/03/22,671,581,2359.15,65,8
7257,358,07/12/23,237,215,12301.51,63,11
7258,182,25/07/24,620,571,6100.4,149,11
7259,299,19/11/22,340,308,11027.58,65,13
7260,15,17/01/22,766,753,14566.84,156,49
7261,115,02/06/22,117,111,9904.09,142,7
7262,270,19/06/23,379,346,12522.27,155,0
7263,205,01/06/22,129,111,12330.84,98,2
7264,16,16/01/22,523,496,11730.53,73,18
7265,261,15/02/23,60,62,6445.94,87,3
7266,214,11/03/23,332,287,10634.75,148,3
7267,55,13/11/22,264,253,3796.81,93,7
7268,352,04/05/23,152,149,11843.94,65,0
7269,298,29/03/23,705,642,11282.21,40,20
7270,387,26/07/22,240,210,2929.17,117,13
7271,57,10/01/22,370,359,9234.55,30,19
7272,188,25/11/23,785,694,1504.24,63,9
7273,242,09/07/22,753,689,2880.35,75,15
7274,115,03/08/24,409,420,11480.59,171,22
7275,134,19/10/24,662,694,6147.62,136,42
7276,32,12/08/24,333,319,6260.91,59,14
7277,41,05/06/24,560,503,8045.97,166,22
7278,234,02/04/23,497,469,12879.71,69,29
7279,143,05/09/22,794,828,6986.22,67,46
7280,8,04/12/23,268,238,3953.34,146,11
7281,158,07/04/22,217,202,14589.26,78,4
7282,98,27/09/22,508,498,9486.02,94,5
7283,107,28/03/24,565,510,5687.82,127,21
7284,342,18/05/23,177,155,1857.34,99,6
7285,398,08/09/22,217,224,13444.27,132,9
7286,135,16/10/23,251,238,14562.48,75,0
7287,105,04/08/24,529,535,5151.3,105,18
7288,389,21/08/24,158,156,6427.69,12,4
7289,312,05/06/23,202,210,3725.68,94,7
7290,47,27/03/22,423,427,8602.18,86,2
7291,102,30/04/22,770,687,4993.04,33,27
7292,65,20/07/24,714,620,3301.99,175,7
7293,287,22/11/24,50,48,5240.26,163,2
7294,90,18/04/23,309,311,12682.92,21,19
7295,185,07/09/24,185,164,7036.63,40,10
7296,319,27/05/22,729,649,8049.93,102,9
7297,361,30/08/22,191,165,11186.77,15,7
7298,163,19/05/24,794,688,11410.44,169,7
7299,134,04/01/24,666,632,1306.35,70,21
7300,268,26/05/24,367,329,5490.57,161,3
7301,328,10/03/24,88,90,10032.08,20,0
7302,192,31/08/24,124,121,1029.94,31,6
7303,306,05/11/22,98,100,11323.75,53,3
7304,37,06/08/22,297,299,1451.65,178,2
7305,21,14/03/24,230,200,8515.4,163,2
7306,116,01/07/24,683,628,14045.56,149,9
7307,397,07/03/24,192,190,10336.2,40,4
7308,101,12/08/24,661,598,7747.85,134,6
7309,264,11/03/22,761,797,7762.75,162,16
7310,79,29/06/23,296,309,4848.91,174,19
7311,288,16/02/24,746,736,9883.91,91,36
7312,361,28/05/22,718,695,12846.12,118,37
7313,314,15/08/23,482,501,2111.14,177,0
7314,83,14/10/23,52,44,3665.24,128,1
7315,16,09/12/22,255,218,14670.32,66,3
7316,317,07/12/22,571,576,3443.16,137,14
7317,163,25/02/22,325,283,5692.47,106,1
7318,290,06/08/23,593,557,5020.83,152,22
7319,154,21/12/23,611,539,3519.22,112,2
7320,200,12/10/22,245,245,13671.96,108,5
7321,227,03/09/23,310,284,2652.15,12,10
7322,31,02/10/23,449,414,9313.46,48,11
7323,304,19/06/23,292,260,8244.73,6,2
7324,203,03/01/23,764,786,3355.34,82,26
7325,41,22/05/24,693,600,4359.3,18,36
7326,393,04/11/24,72,61,7187.72,146,3
7327,196,15/06/23,358,322,13642.52,164,19
7328,198,20/06/24,146,144,6388.91,15,6
7329,285,15/12/23,659,580,3529.9,5,15
7330,41,01/01/23,764,689,9378.72,107,18
7331,251,27/10/23,252,241,6302.29,159,0
7332,380,26/09/24,376,381,14364.03,146,14
7333,5,01/09/23,117,116,3042.31,20,0
7334,124,08/10/23,251,219,12926.36,80,7
7335,93,15/07/22,142,144,13531.26,133,2
7336,256,10/10/24,646,550,4243.91,143,22
7337,39,12/11/22,681,611,2123.95,60,1
7338,388,13/01/23,680,627,9907.6,2,0
7339,100,20/11/22,444,379,4204.21,99,25
7340,364,08/03/24,701,652,5878.06,100,5
7341,384,23/10/24,305,284,4432.38,163,16
7342,235,15/06/22,207,192,13488.56,14,8
7343,331,24/01/22,578,578,3628.89,54,14
7344,215,04/05/22,753,667,14123.08,26,24
7345,325,28/11/23,682,604,3826.72,43,10
7346,123,01/11/23,646,565,2089.21,39,10
7347,390,10/05/22,472,416,5087.3,170,6
7348,280,13/04/24,659,650,3756.7,36,14
7349,210,05/07/24,81,84,7551.6,105,5
7350,298,03/05/23,131,118,7518.08,68,0
7351,10,19/12/22,428,365,12758.89,107,2
7352,263,03/11/22,257,229,7475.53,172,6
7353,366,17/08/22,575,504,13086.71,11,7
7354,1,20/03/24,201,173,2869.94,168,10
7355,68,12/12/23,83,78,2416.01,161,4
7356,131,29/02/24,167,173,10075.33,94,4
7357,335,28/04/23,269,230,3928.26,141,8
7358,139,10/11/23,713,733,12814.31,58,22
7359,304,21/02/23,562,503,9182.48,67,2
7360,146,19/10/24,299,282,1410.9,8,6
7361,320,05/12/24,243,229,8328.28,169,14
7362,33,18/04/23,343,341,1066.17,117,9
7363,188,13/07/22,74,64,5288.28,98,3
7364,179,09/05/24,158,157,6989.7,32,0
7365,237,17/09/22,593,611,13143.43,115,18
7366,196,06/01/23,784,775,10586,150,31
7367,71,22/09/22,66,68,11607.87,30,1
7368,120,14/10/24,233,225,9655.47,161,15
7369,231,03/07/24,327,279,6512.6,171,3
7370,56,05/02/22,477,446,9995.18,87,3
7371,187,06/01/24,388,357,1252.63,157,3
7372,296,06/09/24,239,232,14991.97,98,11
7373,166,18/12/23,646,561,12060.76,91,8
7374,285,19/03/24,579,518,5761.83,51,19
7375,328,28/10/24,477,472,1215.42,22,20
7376,163,14/10/23,678,588,14709.04,97,39
7377,373,31/07/24,454,475,11247.07,108,1
7378,321,20/07/22,625,554,3504.94,99,3
7379,156,02/12/23,156,157,8306.68,153,6
7380,393,15/03/23,534,478,10602.77,143,26
7381,362,14/08/22,380,345,6998.52,8,7
7382,107,11/07/24,385,367,14698.16,141,0
7383,152,18/06/23,708,740,5955.52,109,30
7384,190,28/03/24,704,612,12054.93,59,25
7385,20,26/04/22,71,61,5238.11,81,1
7386,302,13/06/24,412,393,5699.62,15,10
7387,33,23/06/22,735,626,6186.59,166,16
7388,336,01/02/23,746,762,9894.35,72,14
7389,123,27/02/24,748,754,11395.11,31,2
7390,304,20/06/23,635,601,1885.8,121,7
7391,89,04/02/22,318,276,1076.48,143,3
7392,4,30/08/22,463,425,3195.8,108,4
7393,161,14/04/22,236,206,5876.81,41,4
7394,211,10/06/24,178,162,3248.08,1,6
7395,11,10/03/22,262,236,8618.4,70,13
7396,309,20/01/23,210,186,6868.78,140,12
7397,27,22/06/23,689,589,4242.94,2,37
7398,84,01/01/24,693,684,7160.28,146,42
7399,151,04/02/23,96,99,3227.75,114,4
7400,188,03/08/22,637,627,5218.99,38,14
7401,199,05/06/22,138,124,3313.51,179,2
7402,16,18/11/22,360,311,6629.77,45,5
7403,163,09/09/23,323,283,8629.12,11,6
7404,18,13/07/22,481,483,12171.5,168,8
7405,374,04/01/23,445,422,11292.63,75,22
7406,328,08/01/23,595,520,1948.53,168,9
7407,350,27/09/23,82,79,10787.07,166,3
7408,265,08/12/22,516,474,2092.3,70,7
7409,385,29/08/23,426,409,6889.55,171,2
7410,5,28/08/24,743,751,9219.55,78,3
7411,141,05/06/23,466,489,4776.09,3,31
7412,29,17/05/23,380,370,12974.03,111,19
7413,77,16/03/22,141,147,4222.63,154,6
7414,213,21/12/22,316,285,9269.8,6,9
7415,379,20/01/24,389,372,2643.88,157,12
7416,74,29/10/23,539,490,1683.35,109,7
7417,73,17/01/23,471,412,10919.89,23,11
7418,341,02/02/24,365,335,14035.12,129,14
7419,134,17/07/23,304,317,12140.52,105,19
7420,357,03/10/23,101,95,2852.53,88,4
7421,252,26/09/24,376,377,2024.57,72,15
7422,115,27/09/24,725,686,12576.23,36,41
7423,383,07/05/24,130,124,11476.6,116,1
7424,72,02/11/22,702,689,5586.74,56,37
7425,68,08/09/24,560,493,1418.75,175,11
7426,175,29/04/24,649,642,9947.11,4,16
7427,147,10/07/22,450,413,7882.76,4,20
7428,196,20/04/23,226,210,9100.31,118,10
7429,219,01/03/24,521,491,9513.59,91,8
7430,170,14/06/23,55,56,1426.35,140,0
7431,256,31/10/23,733,695,12183.37,167,9
7432,263,10/05/24,453,473,3980.8,73,8
7433,178,07/08/22,256,255,4614.84,76,7
7434,230,02/05/24,684,581,8492.17,125,0
7435,199,25/07/24,56,52,7207.1,44,1
7436,271,17/04/23,110,97,4860.01,55,5
7437,213,20/04/24,504,493,12099.52,125,0
7438,258,01/01/22,317,272,5770.74,151,16
7439,222,19/10/23,373,327,1204.88,57,7
7440,47,04/06/22,84,77,8417.05,151,5
7441,110,25/08/23,641,645,7586.69,143,17
7442,390,25/12/23,140,123,11588.55,160,1
7443,270,26/12/23,509,471,11239.17,62,15
7444,334,10/02/24,639,660,8952.83,44,12
7445,399,04/09/23,463,463,10418.05,20,7
7446,176,17/06/22,509,476,9739.23,132,3
7447,306,31/01/24,160,152,4756.44,144,1
7448,123,12/06/23,271,232,14448.89,128,1
7449,31,23/04/22,686,672,4376.37,134,41
7450,97,01/09/22,749,636,3739.54,166,21
7451,389,21/12/23,659,586,6581.37,25,7
7452,120,15/05/24,301,260,2644.12,139,14
7453,150,21/02/22,604,582,7071.2,179,14
7454,236,08/10/23,159,153,2396.24,118,7
7455,46,01/08/24,741,633,8606.26,36,26
7456,235,30/03/24,778,804,14724.25,7,18
7457,288,23/01/23,220,208,3676.43,30,5
7458,125,24/06/24,364,365,9012.33,142,19
7459,180,16/02/23,83,83,9928.74,101,5
7460,263,12/10/23,222,212,11864.93,83,12
7461,155,20/01/24,711,706,5114.17,41,5
7462,346,04/12/23,640,624,14557.53,140,2
7463,116,27/12/24,272,264,13440.26,168,4
7464,204,22/08/23,751,649,11836.11,21,10
7465,348,23/11/24,327,308,8647.54,62,15
7466,39,19/03/24,325,339,8863.93,95,6
7467,388,22/07/23,637,583,6750.78,96,7
7468,214,12/09/23,695,680,8057.13,163,38
7469,7,29/10/22,674,672,4498.19,10,26
7470,4,28/03/22,376,392,9217.69,7,2
7471,146,09/11/22,331,341,9474.43,173,13
7472,201,19/09/23,709,674,14445.22,165,12
7473,185,13/08/22,358,370,13876.15,6,19
7474,75,18/04/24,637,552,4083.1,108,31
7475,97,02/04/22,309,266,8974.67,5,4
7476,380,17/12/22,568,585,6366.03,80,32
7477,330,08/04/24,548,557,7086.5,1,23
7478,91,14/02/24,766,798,12336.07,64,23
7479,287,14/12/22,647,666,4198.62,176,44
7480,257,21/11/24,165,172,7923.53,97,11
7481,374,06/07/22,382,385,2028.98,112,18
7482,241,30/03/24,658,596,6998.4,16,39
7483,276,18/05/22,584,599,14437.05,63,25
7484,247,22/07/23,71,63,13120.31,139,1
7485,181,07/03/23,55,56,4588.76,131,2
7486,150,30/01/24,657,573,7662.17,84,19
7487,1,09/05/24,530,487,4455.39,145,27
7488,270,23/02/24,778,767,10814.78,161,8
7489,54,01/04/24,472,467,3632.45,40,18
7490,117,24/03/23,523,547,2173.21,137,24
7491,94,05/07/22,685,699,6918.27,155,37
7492,259,20/01/24,420,414,10053.39,1,11
7493,179,20/03/24,310,281,2882.93,96,13
7494,258,26/08/23,624,547,8680.06,104,30
7495,116,07/08/24,502,518,4298.69,46,21
7496,13,08/06/22,137,126,11481.52,10,7
7497,63,23/12/23,692,663,12800.25,18,14
7498,74,14/04/23,241,205,13101.11,110,9
7499,103,23/01/23,423,425,13206.52,179,18
7500,94,13/04/22,680,673,10697.29,118,15
7501,384,01/02/24,687,585,7550.58,13,30
7502,356,09/03/22,86,84,4401.52,60,5
7503,359,28/04/23,694,716,14229.53,92,47
7504,177,07/06/24,416,384,4776.23,107,5
7505,362,25/05/24,700,721,10374.42,175,8
7506,271,19/07/23,475,420,11323.15,35,24
7507,366,25/04/23,761,777,10258.94,43,20
7508,377,11/12/23,756,736,4492.37,8,1
7509,42,15/11/22,80,76,4797.46,101,1
7510,328,13/11/22,646,552,2459.15,177,15
7511,219,18/12/22,198,197,1299.49,54,6
7512,151,24/10/22,434,450,11402.37,3,26
7513,289,08/10/24,405,400,13712.96,74,9
7514,13,06/08/22,728,650,14311.01,41,3
7515,182,05/01/22,342,292,10001.53,7,6
7516,136,09/12/23,506,456,7191.57,81,20
7517,178,06/05/24,445,417,3781.77,46,25
7518,330,11/06/24,398,417,6396.77,177,4
7519,263,15/04/24,447,450,3371.67,154,8
7520,345,24/11/24,717,728,11051.49,120,42
7521,81,19/03/24,414,405,14201.88,86,10
7522,362,29/05/23,523,543,7549.54,80,29
7523,63,15/11/22,92,96,4430.93,25,4
7524,227,11/12/23,440,376,8558.72,34,9
7525,141,18/11/22,613,607,6388.33,67,30
7526,252,06/04/23,73,65,7632.79,156,3
7527,72,09/07/24,340,289,2987.06,29,16
7528,73,22/06/24,276,279,5389.3,175,0
7529,26,15/01/23,123,124,1790.52,171,2
7530,41,20/04/22,384,344,6576.58,168,2
7531,222,18/08/22,182,185,2591.89,138,4
7532,163,16/03/23,269,242,14241.01,37,5
7533,194,08/08/22,479,408,7129.92,174,0
7534,90,11/07/22,587,559,8070.86,16,36
7535,173,06/02/23,326,280,10884.21,24,14
7536,387,30/07/24,470,459,2089.11,78,14
7537,241,08/11/24,266,241,9150.56,85,7
7538,217,23/09/22,580,590,9485.43,45,21
7539,50,20/04/23,154,155,11032.83,22,5
7540,249,13/02/22,747,763,14780.6,127,13
7541,39,16/05/23,122,107,9143.35,46,1
7542,251,22/01/23,667,675,14322.01,99,18
7543,254,23/01/24,684,677,8409.44,53,23
7544,142,09/06/24,562,527,7998.86,5,11
7545,281,19/03/23,444,429,3294.79,46,18
7546,355,03/03/22,300,306,5327.46,11,3
7547,117,30/12/24,790,804,4037.62,167,11
7548,52,24/07/22,141,126,8732.49,75,2
7549,279,19/09/24,553,530,1871,104,9
7550,230,04/01/23,432,432,5880.35,29,2
7551,363,15/05/23,109,114,1412.93,44,7
7552,19,18/12/24,504,501,9593.17,37,1
7553,98,14/04/23,292,272,8800.57,170,2
7554,126,18/02/22,764,769,14456.3,176,22
7555,302,28/02/23,297,286,4426.52,101,13
7556,25,03/12/23,691,606,4063.92,140,0
7557,386,27/01/23,329,318,10424.96,39,18
7558,254,19/07/23,338,294,8315.9,93,9
7559,321,31/01/23,539,544,9616.69,131,27
7560,89,12/06/22,337,302,4071.88,20,7
7561,51,31/03/22,504,511,10749.4,95,8
7562,135,21/02/22,722,691,13409.33,113,39
7563,31,16/07/23,155,155,10512.54,14,1
7564,194,25/03/23,331,327,6258.27,166,3
7565,97,15/01/23,668,667,10121.82,105,14
7566,354,16/07/24,525,470,12865.55,44,4
7567,291,18/08/22,353,365,9404.65,76,16
7568,290,27/02/23,560,499,6657.04,56,14
7569,38,06/12/24,448,440,6828.29,11,16
7570,221,28/06/23,749,725,12991.61,88,15
7571,285,05/08/24,783,730,9986.16,156,15
7572,17,12/12/23,67,60,8361.04,180,4
7573,206,12/10/22,728,758,4652.25,170,27
7574,82,17/07/22,392,384,10892.01,128,15
7575,319,25/10/22,119,101,4259.14,13,0
7576,158,09/01/24,119,116,10458.52,69,4
7577,87,06/07/24,673,676,12535.79,87,9
7578,270,03/08/22,155,161,1290.15,106,3
7579,11,23/04/23,440,394,6197.93,5,5
7580,373,07/11/22,737,698,2524.42,100,5
7581,138,12/07/24,550,532,2802.33,95,10
7582,394,15/12/22,618,627,10855.28,32,3
7583,272,12/05/24,772,686,3887.79,133,1
7584,178,01/03/23,391,389,5375.37,66,18
7585,272,08/01/22,457,420,1995.13,84,15
7586,262,23/08/24,57,58,5328.29,27,2
7587,126,28/08/23,178,176,3157.18,71,8
7588,149,22/01/24,420,410,2726.76,176,3
7589,238,09/01/22,764,771,5956.91,18,21
7590,372,17/07/23,668,595,6969.02,126,7
7591,112,26/04/22,108,97,13105.74,133,4
7592,165,24/11/23,165,159,1931.01,9,8
7593,392,05/08/23,100,95,11321.38,92,5
7594,37,27/08/23,222,216,9637.4,165,7
7595,33,11/10/23,687,597,14935.46,5,32
7596,201,18/02/24,218,210,1664.99,81,0
7597,279,29/09/23,110,98,14262.09,103,1
7598,385,03/12/23,705,657,12579.76,169,6
7599,16,07/06/23,307,284,12616.98,151,5
7600,22,13/09/23,556,507,1197.17,30,6
7601,381,09/07/23,544,544,5295.12,163,9
7602,33,23/09/23,431,404,9568.64,176,0
7603,44,30/08/22,124,114,11701.96,13,5
7604,81,09/07/24,369,369,11874.64,60,7
7605,378,26/04/22,179,153,14399.23,176,5
7606,187,31/10/23,408,400,10587.5,164,24
7607,351,08/06/23,684,581,14943.44,150,8
7608,47,24/10/23,298,292,14245.66,77,12
7609,168,16/04/22,271,264,6964.07,89,1
7610,219,31/12/22,634,639,9398.69,34,12
7611,213,17/04/22,789,696,2059.04,100,3
7612,206,29/07/23,316,290,8972.24,24,2
7613,214,23/03/22,436,397,2282.63,21,16
7614,279,18/03/24,197,177,2176.54,33,4
7615,127,15/05/23,130,136,12939.92,162,4
7616,335,26/03/24,751,752,14307.35,53,10
7617,298,23/04/22,743,688,9048.71,151,37
7618,324,05/02/22,479,417,13352.4,129,21
7619,163,24/07/23,69,69,8944.41,156,0
7620,108,20/02/24,382,374,14951.64,19,10
7621,337,19/01/24,192,172,3912.61,17,7
7622,285,16/12/22,673,647,6519.35,12,22
7623,209,18/05/22,719,633,12993.01,167,10
7624,244,27/03/23,619,638,9778.82,79,35
7625,255,02/12/22,163,161,6292.69,45,8
7626,351,07/05/24,227,226,8700.74,29,9
7627,218,01/01/23,341,340,7141.07,162,6
7628,18,22/01/24,393,384,3447.28,170,11
7629,331,05/11/23,526,501,3523.83,13,7
7630,294,04/07/22,93,81,13053.23,122,0
7631,195,28/04/22,790,772,11124.71,133,35
7632,111,21/05/24,126,119,13260.92,76,3
7633,170,02/07/24,504,468,3715.8,173,23
7634,349,13/08/24,453,386,7538.03,38,0
7635,6,05/01/23,483,419,4378.56,143,16
7636,178,31/03/24,654,619,8150.78,168,2
7637,88,18/06/23,91,77,8386.48,16,4
7638,350,20/06/23,181,177,7569.14,88,10
7639,40,27/03/22,310,316,11086.75,30,21
7640,73,02/04/22,199,186,4159.24,174,4
7641,263,04/11/23,395,352,6148.8,158,0
7642,155,30/05/24,530,461,5387.39,57,6
7643,337,13/09/24,752,644,7405,105,42
7644,160,16/09/23,580,496,6981.99,68,18
7645,243,07/05/22,789,701,5001.24,85,8
7646,173,24/12/22,633,573,6313.91,59,37
7647,121,20/02/24,518,504,7304.48,145,28
7648,82,18/05/24,707,692,14315.62,159,10
7649,159,20/06/23,396,344,4427.77,18,13
7650,168,06/11/24,118,102,12308.99,126,2
7651,308,26/05/24,553,512,14834.17,89,24
7652,46,07/05/24,517,540,13734.71,115,20
7653,32,13/01/23,703,606,7344.73,130,36
7654,278,07/11/23,144,149,3070.13,43,9
7655,192,08/11/24,706,632,14673.72,156,1
7656,264,09/04/23,158,143,9080.79,49,3
7657,160,10/02/23,365,334,4294.39,76,17
7658,181,12/04/22,653,561,13751.19,27,23
7659,79,22/07/23,799,714,4962.5,45,22
7660,49,20/05/22,649,662,6142.65,100,14
7661,265,24/04/23,264,261,3211.26,79,15
7662,241,18/08/24,386,355,6157.97,48,12
7663,207,17/11/23,319,279,6685.58,12,8
7664,66,05/01/23,370,322,9170.83,36,12
