PurchaseOrderID,SupplierID,OrderDate,ExpectedDeliveryDate,ActualDeliveryDate,TotalCost,Status
3089,14,26/04/24,15/05/24,17/05/24,72979.96,Approved
3090,70,18/11/22,30/12/22,29/12/22,46705.31,Received
3091,11,28/03/22,09/04/22,07/04/22,59325.62,Pending
3092,36,24/06/24,01/08/24,30/07/24,27343.38,Shipped
3093,20,06/12/22,25/12/22,27/12/22,36920.73,Shipped
3094,11,19/07/24,31/07/24,30/07/24,54592.75,Approved
3095,41,04/01/22,19/01/22,18/01/22,85227.77,Received
3096,70,21/08/23,02/10/23,04/10/23,56910.99,Received
3097,71,01/09/24,19/09/24,19/09/24,58487.37,Approved
3098,18,16/08/23,05/09/23,10/09/23,94060.8,Received
3099,43,11/03/23,28/03/23,30/03/23,25937.79,Shipped
3100,44,16/05/22,13/06/22,13/06/22,47502.31,Shipped
3101,48,10/02/24,07/03/24,07/03/24,32390.82,Received
3102,14,06/04/24,25/04/24,24/04/24,80908.99,Received
3103,66,23/06/22,08/07/22,10/07/22,16174.4,Shipped
3104,11,30/10/23,11/11/23,10/11/23,71395.89,Received
3105,57,23/11/23,01/12/23,03/12/23,30082.18,Received
3106,64,26/06/24,07/08/24,08/08/24,68126.1,Shipped
3107,44,17/02/23,17/03/23,18/03/23,41781.75,Received
3108,47,08/10/22,22/11/22,25/11/22,94382.93,Cancelled
3109,17,08/04/23,17/04/23,17/04/23,99869,Pending
3110,51,28/06/24,15/07/24,13/07/24,80141.33,Received
3111,46,02/12/24,11/01/25,09/01/25,8687.89,Received
3112,73,28/07/24,22/08/24,21/08/24,98165.97,Received
3113,67,28/11/24,07/12/24,05/12/24,57998.77,Received
3114,18,02/10/22,22/10/22,27/10/22,80453.52,Received
3115,14,03/04/23,22/04/23,20/04/23,14165.7,Received
3116,60,04/06/22,12/06/22,12/06/22,34547.75,Received
3117,60,02/02/24,10/02/24,08/02/24,37191.83,Pending
3118,3,31/01/24,10/02/24,08/02/24,7272.66,Shipped
3119,60,06/03/23,14/03/23,23/03/23,39992.79,Received
3120,35,14/05/23,31/05/23,30/05/23,22032.02,Pending
3121,2,19/10/22,01/11/22,01/11/22,29750.33,Shipped
3122,27,08/07/23,22/07/23,22/07/23,12685.33,Shipped
3123,15,20/02/23,03/03/23,02/03/23,51925.59,Received
3124,30,05/09/23,17/09/23,22/09/23,80392.83,Shipped
3125,34,24/06/23,08/08/23,09/08/23,17825.19,Shipped
3126,3,02/04/22,12/04/22,22/04/22,72962.83,Received
3127,29,21/02/24,30/03/24,28/03/24,74578.34,Received
3128,26,06/06/22,13/07/22,15/07/22,16797.33,Approved
3129,22,21/04/22,16/05/22,15/05/22,92924.58,Received
3130,24,15/08/24,24/09/24,24/09/24,13655.57,Received
3131,24,12/03/23,21/04/23,23/04/23,96018.75,Approved
3132,64,07/05/23,18/06/23,17/06/23,10646.31,Approved
3133,36,11/03/22,18/04/22,21/04/22,73900.66,Received
3134,28,06/08/24,18/09/24,18/09/24,34891.91,Shipped
3135,45,25/03/22,14/04/22,12/04/22,54502.84,Received
3136,44,25/05/23,22/06/23,20/06/23,56588.9,Received
3137,3,24/05/23,03/06/23,04/06/23,63211.88,Received
3138,68,08/01/22,07/02/22,09/02/22,46620.29,Received
3139,12,10/05/24,02/06/24,01/06/24,64906.89,Received
3140,35,23/02/24,11/03/24,11/03/24,38144.57,Shipped
3141,70,19/09/23,31/10/23,29/10/23,44199.84,Cancelled
3142,12,18/10/23,10/11/23,11/11/23,57880.39,Shipped
3143,22,24/02/24,20/03/24,18/03/24,73564.17,Shipped
3144,66,19/02/22,06/03/22,07/03/22,47227.23,Shipped
3145,52,05/06/24,07/07/24,06/07/24,85714.24,Received
3146,32,23/09/24,28/09/24,26/09/24,24992.46,Approved
3147,42,06/08/24,24/08/24,26/08/24,49050.45,Shipped
3148,39,26/08/23,05/09/23,03/09/23,12045.25,Received
3149,67,02/01/24,11/01/24,19/01/24,72724.65,Pending
3150,32,25/01/22,30/01/22,04/02/22,65935.24,Shipped
3151,32,08/07/22,13/07/22,14/07/22,87171.11,Received
3152,38,23/09/22,13/10/22,14/10/22,38583.37,Received
3153,17,22/12/24,31/12/24,30/12/24,84859.22,Shipped
3154,20,30/09/23,19/10/23,20/10/23,41957.04,Shipped
3155,24,12/03/23,21/04/23,22/04/23,18888.77,Pending
3156,41,09/12/22,24/12/22,23/12/22,77025.87,Received
3157,12,28/07/22,20/08/22,20/08/22,46399.88,Received
3158,24,09/12/22,18/01/23,18/01/23,25555.82,Shipped
3159,68,30/04/22,30/05/22,30/05/22,17867.38,Pending
3160,23,08/10/24,11/11/24,17/11/24,31948.7,Shipped
3161,43,09/04/22,26/04/22,26/04/22,60950.84,Received
3162,17,18/09/22,27/09/22,29/09/22,46165.78,Received
3163,40,09/04/22,22/04/22,21/04/22,76664.25,Received
3164,12,05/12/24,28/12/24,29/12/24,55537.56,Received
3165,48,11/09/24,07/10/24,08/10/24,84957.91,Cancelled
3166,75,09/10/22,18/10/22,19/10/22,40712.1,Received
3167,41,07/04/22,22/04/22,21/04/22,99699.24,Approved
3168,35,23/03/23,09/04/23,08/04/23,19032.78,Received
3169,2,30/10/24,12/11/24,14/11/24,65938.95,Received
3170,27,03/02/23,17/02/23,18/02/23,15187.46,Received
3171,61,25/12/22,15/01/23,16/01/23,58565.29,Received
3172,58,02/06/24,12/06/24,13/06/24,99471.93,Shipped
3173,72,20/07/22,19/08/22,20/08/22,82609.87,Approved
3174,37,28/09/22,04/10/22,05/10/22,61982.16,Approved
3175,2,15/08/22,28/08/22,28/08/22,69713.12,Shipped
3176,4,13/12/24,31/12/24,31/12/24,33943.61,Shipped
3177,71,03/02/23,21/02/23,23/02/23,5328.1,Received
3178,57,24/03/22,01/04/22,01/04/22,22268.96,Shipped
3179,54,19/05/24,08/06/24,17/06/24,94419.28,Received
3180,21,06/04/24,28/04/24,26/04/24,9664.5,Cancelled
3181,29,27/03/24,04/05/24,06/05/24,48794.09,Approved
3182,66,06/04/22,21/04/22,23/04/22,50864.81,Received
3183,54,20/12/23,09/01/24,15/01/24,52181.74,Shipped
3184,72,21/03/23,20/04/23,20/04/23,31085.7,Received
3185,55,26/01/22,27/02/22,08/03/22,9125.79,Approved
3186,55,04/08/22,05/09/22,06/09/22,36809.49,Received
3187,48,07/08/22,02/09/22,12/09/22,74263.07,Pending
3188,60,16/07/23,24/07/23,26/07/23,89848.04,Received
3189,29,22/02/24,31/03/24,08/04/24,92096.11,Received
3190,6,12/07/23,31/07/23,01/08/23,60686.82,Shipped
3191,21,31/12/22,22/01/23,22/01/23,65830.49,Shipped
3192,13,01/03/22,11/04/22,10/04/22,77544.03,Approved
3193,13,23/10/24,03/12/24,13/12/24,88234.32,Approved
3194,33,14/10/22,20/11/22,24/11/22,77960.17,Received
3195,23,23/12/22,26/01/23,26/01/23,73503.99,Received
3196,51,11/09/24,28/09/24,28/09/24,44140.68,Received
3197,51,14/12/22,31/12/22,30/12/22,18745.68,Shipped
3198,48,15/12/23,10/01/24,20/01/24,26093.6,Approved
3199,40,12/03/22,25/03/22,27/03/22,53072.83,Shipped
3200,61,13/09/23,04/10/23,04/10/23,64689.3,Shipped
3201,8,29/03/23,16/04/23,24/04/23,27549.81,Received
3202,29,10/09/22,18/10/22,18/10/22,7492.62,Received
3203,72,12/10/22,11/11/22,12/11/22,52457.82,Received
3204,74,22/01/22,25/02/22,25/02/22,88981.8,Shipped
3205,34,07/03/23,21/04/23,22/04/23,46632.25,Shipped
3206,30,22/04/23,04/05/23,05/05/23,79242.66,Shipped
3207,7,13/04/23,28/04/23,30/04/23,80285.84,Shipped
3208,27,03/06/24,17/06/24,16/06/24,97378.11,Received
3209,40,03/05/24,16/05/24,22/05/24,99606.12,Received
3210,33,10/06/23,17/07/23,17/07/23,41376.19,Approved
3211,10,10/07/23,31/07/23,31/07/23,9892.42,Received
3212,2,19/04/22,02/05/22,03/05/22,29330.47,Shipped
3213,32,15/07/24,20/07/24,21/07/24,68886.74,Approved
3214,50,17/10/22,27/11/22,25/11/22,48902.87,Received
3215,43,05/12/22,22/12/22,24/12/22,67618.34,Received
3216,47,10/01/23,24/02/23,02/03/23,26322.52,Approved
3217,32,28/10/22,02/11/22,01/11/22,93069.29,Shipped
3218,15,26/07/24,06/08/24,04/08/24,46783.35,Received
3219,71,23/08/23,10/09/23,10/09/23,90645.08,Approved
3220,57,20/04/23,28/04/23,30/04/23,88811.83,Received
3221,52,24/04/24,26/05/24,28/05/24,22968.42,Approved
3222,63,12/03/22,17/04/22,19/04/22,53306.11,Cancelled
3223,13,17/06/24,28/07/24,27/07/24,75495.42,Received
3224,40,25/08/22,07/09/22,09/09/22,60188.36,Received
3225,68,01/10/24,31/10/24,31/10/24,26588.21,Cancelled
3226,8,17/09/23,05/10/23,04/10/23,37778.67,Received
3227,16,03/01/24,18/01/24,18/01/24,70906.54,Shipped
3228,9,03/08/22,01/09/22,31/08/22,5246.47,Received
3229,13,20/01/23,02/03/23,03/03/23,88427.97,Pending
3230,59,08/04/24,09/05/24,08/05/24,85123.76,Cancelled
3231,66,01/07/24,16/07/24,15/07/24,60352.1,Received
3232,22,31/10/22,25/11/22,27/11/22,44745.18,Pending
3233,31,03/11/24,29/11/24,01/12/24,73511.78,Received
3234,57,19/02/23,27/02/23,26/02/23,30529.61,Received
3235,53,17/08/22,28/08/22,27/08/22,83319.72,Shipped
3236,16,17/06/22,02/07/22,30/06/22,36230.03,Approved
3237,8,18/02/24,07/03/24,15/03/24,32622.56,Received
3238,50,29/11/23,09/01/24,11/01/24,86627.69,Shipped
3239,7,19/03/23,03/04/23,03/04/23,31499.45,Received
3240,5,18/04/22,05/05/22,08/05/22,18507.19,Received
3241,58,17/09/24,27/09/24,25/09/24,57824.4,Received
3242,70,08/06/22,20/07/22,21/07/22,27324.45,Pending
3243,64,15/05/23,26/06/23,25/06/23,23381.07,Approved
3244,51,23/02/22,12/03/22,14/03/22,5941.89,Shipped
3245,41,24/11/22,09/12/22,09/12/22,91565.12,Approved
3246,43,19/12/23,05/01/24,07/01/24,24597,Received
3247,10,24/04/22,15/05/22,14/05/22,85631.61,Cancelled
3248,64,09/07/22,20/08/22,27/08/22,93439.09,Pending
3249,59,18/04/24,19/05/24,23/05/24,26853.46,Received
3250,1,23/12/24,04/01/25,02/01/25,83519.22,Received
3251,10,01/05/24,22/05/24,31/05/24,24645.79,Received
3252,29,08/12/24,15/01/25,13/01/25,22051.03,Approved
3253,15,15/09/22,26/09/22,24/09/22,14477.48,Received
3254,24,20/07/23,29/08/23,27/08/23,83965.56,Shipped
3255,8,08/04/24,26/04/24,27/04/24,80497.42,Pending
3256,4,18/02/24,07/03/24,08/03/24,81036.58,Pending
3257,61,13/03/24,03/04/24,01/04/24,17487.32,Cancelled
3258,50,07/09/23,18/10/23,16/10/23,72396.78,Received
3259,47,23/09/23,07/11/23,15/11/23,37055.01,Pending
3260,47,23/06/22,07/08/22,09/08/22,32322.19,Pending
3261,11,19/01/22,31/01/22,30/01/22,99304.56,Received
3262,24,23/02/22,04/04/22,06/04/22,19081.28,Approved
3263,2,26/10/23,08/11/23,08/11/23,15944.16,Cancelled
3264,31,24/12/24,19/01/25,18/01/25,82763.84,Received
3265,49,29/07/24,03/09/24,04/09/24,53419.39,Received
3266,50,19/09/22,30/10/22,28/10/22,83159.46,Shipped
3267,11,11/01/24,23/01/24,25/01/24,13081.3,Received
3268,11,28/10/24,09/11/24,10/11/24,16748.3,Pending
3269,8,23/12/23,10/01/24,09/01/24,23426.95,Shipped
3270,8,14/06/24,02/07/24,09/07/24,37145.79,Received
3271,39,26/05/24,05/06/24,06/06/24,78419.8,Received
3272,20,20/05/22,08/06/22,07/06/22,69845.47,Approved
3273,58,30/09/23,10/10/23,12/10/23,43730.52,Shipped
3274,21,29/08/22,20/09/22,21/09/22,9993.91,Received
3275,51,11/08/24,28/08/24,29/08/24,54424.92,Received
3276,70,15/04/23,27/05/23,26/05/23,61247.89,Shipped
3277,42,21/06/23,09/07/23,08/07/23,92519.84,Received
3278,39,09/05/24,19/05/24,20/05/24,29464.84,Received
3279,6,02/05/22,21/05/22,21/05/22,76426.95,Received
3280,2,31/01/24,13/02/24,11/02/24,88225.51,Shipped
3281,47,24/09/24,08/11/24,10/11/24,54009.27,Shipped
3282,34,04/07/22,18/08/22,20/08/22,54627.73,Received
3283,66,17/11/22,02/12/22,03/12/22,57639.53,Received
3284,49,21/09/23,27/10/23,28/10/23,44047.29,Received
3285,60,29/04/22,07/05/22,07/05/22,96801.98,Approved
3286,10,14/07/23,04/08/23,06/08/23,46859.99,Shipped
3287,39,25/03/24,04/04/24,05/04/24,88971.27,Received
3288,32,26/04/24,01/05/24,03/05/24,14159.42,Received
3289,38,03/01/22,23/01/22,22/01/22,79364.32,Shipped
3290,68,30/01/22,01/03/22,01/03/22,18368.83,Approved
3291,51,09/07/22,26/07/22,31/07/22,24175.34,Pending
3292,35,19/09/22,06/10/22,07/10/22,10190.92,Received
3293,54,06/08/23,26/08/23,31/08/23,62338.76,Shipped
3294,18,16/07/23,05/08/23,12/08/23,20728.77,Approved
3295,23,25/09/24,29/10/24,29/10/24,28149.79,Received
3296,59,23/12/24,23/01/25,23/01/25,79092.02,Cancelled
3297,69,13/11/23,25/12/23,29/12/23,28880.43,Pending
3298,11,21/10/22,02/11/22,04/11/22,30591.84,Approved
3299,70,07/05/22,18/06/22,16/06/22,42783.76,Received
3300,61,25/06/23,16/07/23,18/07/23,47570.75,Received
3301,63,08/04/22,14/05/22,16/05/22,67542.52,Approved
3302,29,08/05/23,15/06/23,14/06/23,52363.66,Received
3303,24,14/05/22,23/06/22,23/06/22,97590.78,Cancelled
3304,42,23/02/24,12/03/24,10/03/24,66187.22,Shipped
3305,17,24/04/23,03/05/23,04/05/23,75285.26,Shipped
3306,29,23/06/23,31/07/23,07/08/23,6824.83,Received
3307,54,05/06/24,25/06/24,25/06/24,66226,Received
3308,64,14/04/22,26/05/22,24/05/22,54909.74,Received
3309,60,04/06/22,12/06/22,10/06/22,80654.48,Received
3310,18,04/11/24,24/11/24,22/11/24,51926.48,Received
3311,66,07/08/24,22/08/24,22/08/24,13108.24,Received
3312,38,17/09/22,07/10/22,06/10/22,67817.39,Approved
3313,71,01/11/24,19/11/24,21/11/24,73505.02,Shipped
3314,28,09/02/24,23/03/24,26/03/24,9152.38,Pending
3315,67,11/09/23,20/09/23,18/09/23,31244.07,Received
3316,53,30/09/22,11/10/22,11/10/22,8953.7,Shipped
3317,46,18/08/22,27/09/22,25/09/22,41180.52,Shipped
3318,73,14/08/22,08/09/22,08/09/22,10003.98,Pending
3319,14,18/09/24,07/10/24,05/10/24,62536.72,Received
3320,20,28/09/22,17/10/22,18/10/22,6702.72,Received
3321,57,18/04/23,26/04/23,24/04/23,27449.7,Shipped
3322,67,19/02/24,28/02/24,27/02/24,98059.01,Shipped
3323,15,19/08/23,30/08/23,01/09/23,83167.94,Received
3324,15,20/05/23,31/05/23,01/06/23,48649.52,Received
3325,18,31/05/22,20/06/22,22/06/22,43082.45,Cancelled
3326,68,07/12/22,06/01/23,07/01/23,7015.05,Received
3327,32,23/01/23,28/01/23,27/01/23,58442.03,Received
3328,12,26/06/24,19/07/24,20/07/24,20033.96,Approved
3329,42,25/01/22,12/02/22,14/02/22,94649.37,Approved
3330,5,26/10/22,12/11/22,12/11/22,73960.38,Received
3331,8,14/10/24,01/11/24,30/10/24,46713.72,Received
3332,9,24/09/24,23/10/24,25/10/24,49264.16,Received
3333,12,31/01/22,23/02/22,25/02/22,99004.72,Cancelled
3334,19,05/10/22,14/11/22,13/11/22,23501.85,Received
3335,16,19/10/22,03/11/22,01/11/22,11713.41,Received
3336,52,04/05/23,05/06/23,04/06/23,43216.73,Cancelled
3337,51,28/06/23,15/07/23,16/07/23,44402.76,Approved
3338,66,07/04/24,22/04/24,23/04/24,31802.24,Received
3339,28,15/04/23,28/05/23,27/05/23,24868.4,Approved
3340,57,01/07/22,09/07/22,11/07/22,89232.16,Received
3341,23,31/12/23,03/02/24,01/02/24,47788.57,Cancelled
3342,19,13/08/23,22/09/23,30/09/23,29175.12,Shipped
3343,64,26/03/22,07/05/22,06/05/22,23853.55,Pending
3344,14,14/12/23,02/01/24,31/12/23,54784.87,Received
3345,29,14/11/22,22/12/22,23/12/22,82790.56,Received
3346,35,27/02/23,16/03/23,17/03/23,65611.73,Received
3347,69,26/06/22,07/08/22,05/08/22,22395.61,Shipped
3348,45,01/10/24,21/10/24,23/10/24,61935,Received
3349,11,15/03/23,27/03/23,29/03/23,86846.59,Pending
3350,49,16/02/23,24/03/23,24/03/23,22574.24,Shipped
3351,72,17/10/23,16/11/23,17/11/23,67179.04,Cancelled
3352,28,05/01/22,17/02/22,23/02/22,64792.25,Received
3353,51,27/07/23,13/08/23,13/08/23,12038.53,Received
3354,67,23/07/24,01/08/24,02/08/24,9755.92,Shipped
3355,43,08/11/22,25/11/22,24/11/22,89501.82,Received
3356,5,06/08/24,23/08/24,23/08/24,26951.8,Received
3357,31,17/11/24,13/12/24,18/12/24,50031.56,Received
3358,13,03/09/24,14/10/24,15/10/24,48150.85,Approved
3359,42,01/12/23,19/12/23,19/12/23,35195.38,Shipped
3360,54,26/04/23,16/05/23,14/05/23,25161.76,Approved
3361,26,10/09/22,17/10/22,18/10/22,65125.28,Shipped
3362,21,29/11/24,21/12/24,23/12/24,90458.98,Received
3363,67,27/06/22,06/07/22,04/07/22,56449.77,Shipped
3364,51,19/09/24,06/10/24,06/10/24,16264.53,Shipped
3365,26,15/11/24,22/12/24,22/12/24,36280.31,Cancelled
3366,20,04/10/22,23/10/22,21/10/22,7180.32,Approved
3367,6,26/07/24,14/08/24,14/08/24,42266.7,Received
3368,12,07/08/22,30/08/22,31/08/22,31694.49,Pending
3369,16,14/12/24,29/12/24,27/12/24,18420.74,Shipped
3370,66,02/09/23,17/09/23,19/09/23,48472.1,Received
3371,25,24/08/22,05/10/22,07/10/22,92889.78,Shipped
3372,62,16/07/23,17/08/23,19/08/23,56073.21,Received
3373,50,28/03/22,08/05/22,12/05/22,19723.84,Shipped
3374,41,08/01/23,23/01/23,21/01/23,95294.36,Approved
3375,40,24/04/22,07/05/22,08/05/22,10924.2,Shipped
3376,36,10/01/23,17/02/23,17/02/23,79159.24,Received
3377,32,30/05/22,04/06/22,05/06/22,12445.18,Pending
3378,15,26/07/23,06/08/23,04/08/23,96531.86,Received
3379,31,16/06/23,12/07/23,18/07/23,98498.06,Cancelled
3380,18,09/06/24,29/06/24,29/06/24,30811.89,Shipped
3381,28,03/11/22,16/12/22,15/12/22,52340.31,Approved
3382,56,16/01/23,18/02/23,17/02/23,70520.38,Received
3383,62,09/01/22,10/02/22,12/02/22,31098.24,Cancelled
3384,40,10/10/22,23/10/22,21/10/22,36189.63,Received
3385,70,06/11/22,18/12/22,19/12/22,39727.1,Received
3386,25,09/04/22,21/05/22,19/05/22,59459.05,Shipped
3387,40,10/04/23,23/04/23,24/04/23,35428.89,Received
3388,31,24/08/22,19/09/22,21/09/22,63002.91,Received
3389,28,22/10/22,04/12/22,02/12/22,78677.23,Received
3390,49,04/01/22,09/02/22,10/02/22,5058.94,Received
3391,9,17/05/23,15/06/23,15/06/23,71073.52,Received
3392,15,25/11/22,06/12/22,07/12/22,41406.85,Cancelled
3393,17,12/03/24,21/03/24,19/03/24,64487.79,Received
3394,27,28/02/23,14/03/23,15/03/23,48065.91,Approved
3395,49,19/12/22,24/01/23,26/01/23,79230.13,Approved
3396,40,07/04/24,20/04/24,22/04/24,77794.86,Pending
3397,43,26/08/22,12/09/22,14/09/22,44714.26,Received
3398,38,27/09/23,17/10/23,16/10/23,80267.68,Pending
3399,60,24/11/23,02/12/23,03/12/23,15751.62,Received
3400,34,21/10/22,05/12/22,04/12/22,66910.74,Cancelled
3401,54,04/07/24,24/07/24,26/07/24,44223.39,Shipped
3402,70,27/12/23,07/02/24,06/02/24,40334.2,Shipped
3403,44,06/04/24,04/05/24,06/05/24,71198.19,Received
3404,74,01/11/22,05/12/22,04/12/22,28533.26,Shipped
3405,30,14/02/23,26/02/23,05/03/23,46478,Approved
3406,30,24/09/23,06/10/23,04/10/23,70636.84,Pending
3407,44,06/10/23,03/11/23,02/11/23,44156.99,Cancelled
3408,59,16/12/22,16/01/23,17/01/23,29194.23,Received
3409,23,06/01/22,09/02/22,12/02/22,94673.29,Approved
3410,43,26/08/23,12/09/23,10/09/23,78984.51,Shipped
3411,56,03/02/24,07/03/24,07/03/24,66816.91,Approved
3412,52,08/05/23,09/06/23,07/06/23,76737.34,Shipped
3413,35,15/12/22,01/01/23,02/01/23,41443.31,Shipped
3414,6,04/06/24,23/06/24,30/06/24,54920.79,Received
3415,65,26/06/23,04/07/23,03/07/23,88315.85,Shipped
3416,17,25/02/24,05/03/24,05/03/24,59634.19,Shipped
3417,40,08/05/24,21/05/24,21/05/24,99021.22,Received
3418,65,25/03/24,02/04/24,07/04/24,36616.06,Received
3419,72,03/01/24,02/02/24,01/02/24,14790.52,Approved
3420,16,31/01/22,15/02/22,15/02/22,89995.85,Received
3421,31,14/04/23,10/05/23,19/05/23,17495.42,Shipped
3422,34,14/07/22,28/08/22,28/08/22,32399.16,Received
3423,69,16/05/24,27/06/24,26/06/24,19414.3,Shipped
3424,41,01/01/22,16/01/22,17/01/22,94503.75,Pending
3425,41,12/02/24,27/02/24,25/02/24,57990.94,Received
3426,69,25/10/24,06/12/24,08/12/24,30142.19,Approved
3427,39,24/07/22,03/08/22,03/08/22,16525.8,Shipped
3428,74,26/11/22,30/12/22,28/12/22,60346.91,Shipped
3429,40,24/12/23,06/01/24,04/01/24,14569.02,Received
3430,57,07/05/23,15/05/23,18/05/23,52271.61,Cancelled
3431,53,18/12/24,29/12/24,27/12/24,92678.29,Received
3432,64,11/10/22,22/11/22,20/11/22,27611.26,Received
3433,69,06/08/24,17/09/24,15/09/24,20995.61,Received
3434,30,23/08/23,04/09/23,05/09/23,33971.51,Received
3435,65,06/06/23,14/06/23,14/06/23,31449.6,Pending
3436,20,05/11/22,24/11/22,24/11/22,22202.54,Received
3437,40,02/10/22,15/10/22,15/10/22,10181.81,Approved
3438,34,24/11/24,08/01/25,08/01/25,84342.05,Approved
3439,4,16/04/23,04/05/23,07/05/23,91037.04,Approved
3440,25,17/01/23,28/02/23,02/03/23,93478.36,Received
3441,4,10/10/24,28/10/24,26/10/24,53629.37,Pending
3442,6,12/08/24,31/08/24,02/09/24,80652.64,Received
3443,34,20/01/24,05/03/24,05/03/24,38529.98,Received
3444,75,13/01/24,22/01/24,30/01/24,9775.17,Received
3445,66,07/01/22,22/01/22,24/01/22,35585.3,Shipped
3446,66,02/04/24,17/04/24,19/04/24,19474.83,Received
3447,9,25/08/23,23/09/23,24/09/23,94157.49,Received
3448,10,08/03/24,29/03/24,30/03/24,99471.45,Pending
3449,65,30/07/24,07/08/24,09/08/24,63525.26,Pending
3450,18,05/09/23,25/09/23,23/09/23,63095.02,Cancelled
3451,49,21/02/22,29/03/22,01/04/22,55670.03,Received
3452,57,12/07/22,20/07/22,21/07/22,60968.52,Received
3453,43,04/03/24,21/03/24,20/03/24,43855.54,Cancelled
3454,10,04/12/23,25/12/23,27/12/23,66401.34,Pending
3455,5,23/07/24,09/08/24,08/08/24,71727.79,Received
3456,41,13/10/23,28/10/23,29/10/23,30913.14,Shipped
3457,17,18/07/23,27/07/23,27/07/23,73212.96,Shipped
3458,60,19/07/22,27/07/22,27/07/22,88602.49,Shipped
3459,20,29/12/24,17/01/25,18/01/25,46616.98,Pending
3460,36,28/09/23,05/11/23,05/11/23,58754.97,Approved
3461,10,22/05/22,12/06/22,14/06/22,37235.62,Received
3462,1,13/07/22,25/07/22,31/07/22,42913.35,Received
3463,50,06/05/22,16/06/22,18/06/22,34009.92,Pending
3464,67,10/12/23,19/12/23,18/12/23,30490.92,Received
3465,52,27/05/24,28/06/24,26/06/24,39014.04,Approved
3466,16,27/10/22,11/11/22,13/11/22,69103.16,Received
3467,61,07/06/22,28/06/22,29/06/22,30655.57,Shipped
3468,31,27/11/23,23/12/23,21/12/23,44823.15,Received
3469,26,14/01/24,20/02/24,19/02/24,73138.1,Pending
3470,72,22/06/23,22/07/23,22/07/23,81037.32,Pending
3471,37,31/03/22,06/04/22,08/04/22,51988.8,Received
3472,71,24/02/22,14/03/22,20/03/22,93960.53,Shipped
3473,26,21/06/22,28/07/22,29/07/22,26682.12,Pending
3474,62,05/08/24,06/09/24,04/09/24,93112.14,Shipped
3475,17,29/09/23,08/10/23,08/10/23,67438.74,Shipped
3476,6,06/10/23,25/10/23,27/10/23,10993.1,Received
3477,64,16/11/24,28/12/24,06/01/25,29256.03,Shipped
3478,4,13/01/22,31/01/22,31/01/22,62002.07,Received
3479,74,12/12/22,15/01/23,15/01/23,43015.79,Received
3480,47,25/01/22,11/03/22,11/03/22,98406.22,Shipped
3481,30,20/05/24,01/06/24,02/06/24,26094.39,Shipped
3482,70,27/09/24,08/11/24,06/11/24,63531.23,Shipped
3483,43,05/07/22,22/07/22,22/07/22,16218.09,Received
3484,31,17/10/23,12/11/23,12/11/23,45833.53,Cancelled
3485,19,09/10/24,18/11/24,23/11/24,41145.31,Shipped
3486,42,30/05/22,17/06/22,24/06/22,11651.55,Shipped
3487,60,31/01/23,08/02/23,11/02/23,70157.94,Received
3488,3,23/05/23,02/06/23,01/06/23,35779.46,Received
3489,24,04/12/24,13/01/25,13/01/25,35546.15,Shipped
3490,58,17/09/23,27/09/23,29/09/23,12291.48,Received
3491,22,16/07/23,10/08/23,11/08/23,48867.15,Shipped
3492,43,30/07/23,16/08/23,18/08/23,40560.88,Received
3493,58,31/12/22,10/01/23,08/01/23,85144.96,Cancelled
