InventoryID,ProductID,WarehouseID,QuantityOnHand,ReorderPoint,SafetyStock,LastStocktakeDate,InventoryValue
5520,288,18,679,216,80,31/08/25,189393.47
5521,394,18,592,177,89,31/08/25,197455.68
5522,365,18,854,183,37,31/08/25,327859.14
5523,187,18,815,141,79,31/08/25,380751.7
5524,388,18,1446,220,134,31/08/25,617066.04
5525,42,18,543,181,33,31/08/25,67587.21
5526,276,18,1139,190,68,31/08/25,428434.85
5527,80,18,180,141,127,31/08/25,32882.4
5528,72,18,70,84,27,31/08/25,25382.7
5529,8,18,357,71,116,31/08/25,157544.1
5530,71,18,826,289,67,31/08/25,398619.34
5531,152,18,588,264,69,31/08/25,15270.36
5532,49,18,1415,101,22,31/08/25,683331.8
5533,151,18,904,109,127,31/08/25,151257.28
5534,139,18,308,153,28,31/08/25,73060.68
5535,192,18,1235,296,57,31/08/25,202515.3
5536,88,18,1437,173,109,31/08/25,164651.46
5537,85,18,1253,143,139,31/08/25,546120.05
5538,46,18,1334,222,127,31/08/25,326403.12
5539,107,18,1322,273,72,31/08/25,614597.8
5540,372,18,884,237,111,31/08/25,436395.44
5541,296,18,40,237,87,31/08/25,424.8
5542,232,18,556,197,90,31/08/25,275709.28
5543,328,18,1346,172,70,31/08/25,255645.78
5544,119,18,1427,176,24,31/08/25,79755.03
5545,33,18,263,138,112,31/08/25,17747.24
5546,274,18,1496,281,45,31/08/25,687845.84
5547,127,18,1253,58,80,31/08/25,162564.22
5548,37,18,863,64,60,31/08/25,162615.09
5549,129,18,888,147,87,31/08/25,299149.44
5550,306,18,1259,89,70,31/08/25,336480.34
5551,172,18,1128,50,34,31/08/25,543165.84
5552,292,18,1240,287,31,31/08/25,167127.2
5553,317,18,1401,291,123,31/08/25,123498.15
5554,241,18,784,282,77,31/08/25,37796.64
5555,322,18,471,90,113,31/08/25,141568.47
5556,393,18,1236,137,115,31/08/25,540391.56
5557,58,18,265,67,147,31/08/25,31354.8
5558,387,18,979,189,137,31/08/25,428508.3
5559,198,18,833,205,28,31/08/25,111696.97
5560,175,18,484,88,75,31/08/25,90053.04
5561,59,18,184,287,80,31/08/25,43773.6
5562,94,18,487,57,88,31/08/25,52371.98
5563,377,18,509,300,127,31/08/25,77678.49
5564,215,18,1350,192,34,31/08/25,460323
5565,310,18,252,281,60,31/08/25,14439.6
5566,103,18,742,253,134,31/08/25,277188.94
5567,191,18,129,78,133,31/08/25,62234.76
5568,81,18,475,254,113,31/08/25,177583.5
5569,99,18,361,300,101,31/08/25,164363.3
5570,360,18,32,205,55,31/08/25,3434.56
5571,1,18,1371,141,99,31/08/25,604652.13
5572,30,18,1385,286,69,31/08/25,601214.65
5573,97,18,1021,274,71,31/08/25,398312.52
5574,18,18,978,142,112,31/08/25,326270.58
5575,200,18,518,64,146,31/08/25,32696.16
5576,75,18,1070,83,104,31/08/25,93464.5
5577,352,18,672,93,79,31/08/25,135018.24
5578,297,18,698,129,55,31/08/25,273378.68
5579,17,18,699,107,44,31/08/25,156352.32
5580,39,18,1225,73,113,31/08/25,270247.25
5581,31,18,1006,94,33,31/08/25,379503.44
5582,376,18,825,168,74,31/08/25,287339.25
5583,282,18,45,85,84,31/08/25,2345.4
5584,257,18,383,257,59,31/08/25,22646.79
5585,324,18,89,93,62,31/08/25,41645.77
5586,315,18,1163,82,38,31/08/25,400897.73
5587,193,18,1088,234,77,31/08/25,230492.8
5588,225,18,105,243,27,31/08/25,40200.3
5589,222,18,1272,261,123,31/08/25,171045.84
5590,9,18,496,203,66,31/08/25,195796
5591,158,18,497,98,75,31/08/25,44958.62
5592,213,18,1432,241,98,31/08/25,173272
5593,312,18,906,222,37,31/08/25,379414.68
5594,181,18,83,114,117,31/08/25,19913.36
5595,166,18,1422,239,49,31/08/25,669904.2
5596,287,18,637,81,56,31/08/25,240442.02
5597,246,18,988,176,123,31/08/25,220235.08
5598,136,18,543,53,74,31/08/25,76036.29
5599,50,18,275,70,26,31/08/25,21683.75
5600,150,18,406,161,119,31/08/25,148153.46
5601,21,18,631,79,89,31/08/25,254311.93
5602,41,18,1426,115,109,31/08/25,570300.18
5603,135,18,472,246,147,31/08/25,152163.36
5604,100,18,173,299,87,31/08/25,86039.82
5605,217,18,144,287,87,31/08/25,11008.8
5606,157,18,586,266,140,31/08/25,132383.26
5607,371,18,64,233,117,31/08/25,4115.84
5608,334,18,895,98,44,31/08/25,329028.85
5609,349,18,664,101,67,31/08/25,261841.76
5610,245,18,1128,284,109,31/08/25,349962
5611,194,18,1433,266,45,31/08/25,13742.47
5612,171,18,1460,134,50,31/08/25,182003.6
5613,144,18,820,111,55,31/08/25,107059.2
5614,65,18,706,266,116,31/08/25,350296.02
5615,126,18,850,155,88,31/08/25,330106
5616,10,18,505,220,127,31/08/25,207640.85
5617,351,18,1279,53,107,31/08/25,391936.76
5618,204,18,1309,97,77,31/08/25,139631.03
5619,260,18,632,187,119,31/08/25,238516.8
5620,83,18,562,233,64,31/08/25,164042.18
5621,206,18,38,65,51,31/08/25,4288.68
5622,77,18,662,202,106,31/08/25,227165.3
5623,326,18,1194,264,135,31/08/25,28405.26
5624,366,18,844,111,33,31/08/25,383108.48
5625,233,18,290,172,125,31/08/25,26050.7
5626,355,18,490,249,98,31/08/25,127429.4
5627,203,18,597,87,101,31/08/25,247898.28
5628,380,18,1146,53,125,31/08/25,150836.52
5629,333,18,1055,277,115,31/08/25,11225.2
5630,114,18,982,238,100,31/08/25,346960.24
5631,228,18,188,92,144,31/08/25,58436.04
5632,47,18,374,72,88,31/08/25,57827.88
5633,110,18,114,288,93,31/08/25,9452.88
5634,350,18,1112,127,138,31/08/25,315285.36
5635,305,18,585,299,65,31/08/25,70393.05
5636,90,18,713,200,39,31/08/25,338632.22
5637,105,18,1275,162,61,31/08/25,371114.25
5638,280,18,964,71,56,31/08/25,101364.6
5639,272,19,429,276,90,31/08/25,132985.71
5640,359,19,540,238,68,31/08/25,10038.6
5641,233,19,1004,184,131,31/08/25,90189.32
5642,165,19,1353,211,36,31/08/25,174604.65
5643,211,19,490,177,142,31/08/25,48167
5644,216,19,11,219,85,31/08/25,2321.88
5645,222,19,788,118,69,31/08/25,105962.36
5646,383,19,1100,117,95,31/08/25,67584
5647,175,19,382,118,107,31/08/25,71074.92
5648,268,19,923,88,62,31/08/25,250243.76
5649,237,19,625,98,118,31/08/25,233750
5650,273,19,398,125,73,31/08/25,108132.62
5651,255,19,1174,94,78,31/08/25,73316.3
5652,278,19,663,53,130,31/08/25,275164.89
5653,106,19,1276,261,50,31/08/25,488057.24
5654,92,19,853,237,140,31/08/25,159365.99
5655,164,19,286,297,81,31/08/25,74777.56
5656,171,19,903,226,97,31/08/25,112567.98
5657,337,19,731,58,49,31/08/25,360171.01
5658,136,19,122,260,73,31/08/25,17083.66
5659,210,19,934,250,135,31/08/25,316046.92
5660,196,19,1338,205,45,31/08/25,130013.46
5661,223,19,366,137,40,31/08/25,76823.4
5662,176,19,510,272,112,31/08/25,100082.4
5663,292,19,750,82,147,31/08/25,101085
5664,161,19,1214,280,141,31/08/25,489011.34
5665,258,19,482,191,150,31/08/25,135986.66
5666,385,19,1375,99,96,31/08/25,15551.25
5667,200,19,246,215,87,31/08/25,15527.52
5668,212,19,829,283,140,31/08/25,45545.26
5669,168,19,1027,226,62,31/08/25,457066.35
5670,134,19,1175,242,118,31/08/25,458449.75
5671,100,19,248,215,50,31/08/25,123340.32
5672,66,19,923,112,49,31/08/25,326908.14
5673,327,19,223,191,125,31/08/25,38730.64
5674,320,19,38,140,111,31/08/25,16830.2
5675,1,19,1366,197,45,31/08/25,602446.98
5676,17,19,157,111,144,31/08/25,35117.76
5677,343,19,959,277,47,31/08/25,272643.7
5678,311,19,1126,271,110,31/08/25,153338.68
5679,251,19,220,164,88,31/08/25,44748
5680,115,19,168,277,99,31/08/25,39073.44
5681,151,19,776,231,79,31/08/25,129840.32
5682,140,19,957,136,143,31/08/25,372473.97
5683,357,19,1090,264,66,31/08/25,204189.7
5684,30,19,284,282,137,31/08/25,123281.56
5685,286,19,519,245,65,31/08/25,57328.74
5686,297,19,639,158,145,31/08/25,250270.74
5687,105,19,657,195,149,31/08/25,191232.99
5688,145,19,358,102,84,31/08/25,9648.1
5689,303,19,724,249,148,31/08/25,201836.72
5690,26,19,307,169,81,31/08/25,10996.74
5691,348,19,785,288,71,31/08/25,359153.2
5692,85,19,821,57,24,31/08/25,357832.85
5693,314,19,1396,258,69,31/08/25,326259.16
5694,71,19,714,140,39,31/08/25,344569.26
5695,153,19,861,119,33,31/08/25,222981.78
5696,22,19,524,122,82,31/08/25,140384.84
5697,218,19,161,106,82,31/08/25,21126.42
5698,279,19,701,256,88,31/08/25,38057.29
5699,283,19,1224,66,118,31/08/25,427567.68
5700,220,19,30,59,115,31/08/25,3252
5701,74,19,1000,167,26,31/08/25,317420
5702,178,19,1470,247,114,31/08/25,36647.1
5703,365,19,299,152,79,31/08/25,114789.09
5704,236,19,1190,90,47,31/08/25,147595.7
5705,18,19,960,110,41,31/08/25,320265.6
5706,35,19,232,232,69,31/08/25,67284.64
5707,181,19,441,206,89,31/08/25,105804.72
5708,137,19,386,233,140,31/08/25,12104.96
5709,329,19,604,105,141,31/08/25,290240.12
5710,195,19,1144,109,46,31/08/25,487652.88
5711,381,19,369,139,58,31/08/25,22996.08
5712,243,19,152,274,41,31/08/25,39968.4
5713,5,19,1114,99,147,31/08/25,249212.94
5714,118,19,490,118,134,31/08/25,20976.9
5715,82,19,1037,77,110,31/08/25,133835.22
5716,109,19,407,296,85,31/08/25,86617.74
5717,36,19,795,113,129,31/08/25,278337.45
5718,323,19,359,109,117,31/08/25,19590.63
5719,199,19,966,228,80,31/08/25,317398.62
5720,364,19,257,256,95,31/08/25,9406.2
5721,157,19,1113,253,25,31/08/25,251437.83
5722,173,19,269,213,93,31/08/25,118397.66
5723,287,19,585,69,102,31/08/25,220814.1
5724,111,19,1014,193,139,31/08/25,142183.08
5725,295,19,652,60,37,31/08/25,40691.32
5726,310,19,839,202,98,31/08/25,48074.7
5727,375,19,966,171,37,31/08/25,183240.54
5728,75,19,1244,72,42,31/08/25,108663.4
5729,260,19,241,118,87,31/08/25,90953.4
5730,373,19,583,82,53,31/08/25,186023.64
5731,270,19,489,142,146,31/08/25,27237.3
5732,240,19,32,212,84,31/08/25,6331.52
5733,382,19,1443,185,27,31/08/25,307835.19
5734,123,19,755,236,69,31/08/25,225797.85
5735,307,19,674,250,105,31/08/25,302733.84
5736,180,19,495,228,129,31/08/25,140406.75
5737,56,19,13,188,100,31/08/25,4884.49
5738,296,19,746,177,110,31/08/25,7922.52
5739,7,19,799,173,70,31/08/25,44648.12
5740,367,19,365,248,43,31/08/25,98418.6
5741,209,19,278,76,125,31/08/25,25948.52
5742,3,19,1251,114,105,31/08/25,180731.97
5743,79,19,502,254,108,31/08/25,64657.6
5744,363,19,1161,96,71,31/08/25,64598.04
5745,42,19,743,74,104,31/08/25,92481.21
5746,62,19,760,170,67,31/08/25,314138.4
5747,67,19,823,129,99,31/08/25,211165.34
5748,238,19,537,111,86,31/08/25,10557.42
5749,154,19,629,114,106,31/08/25,24078.12
5750,23,19,489,194,92,31/08/25,182450.79
5751,239,19,807,147,71,31/08/25,312486.54
5752,341,19,148,115,93,31/08/25,62555.16
5753,87,19,111,218,105,31/08/25,21490.71
5754,356,19,1417,54,52,31/08/25,142295.14
5755,63,19,1211,138,57,31/08/25,271033.91
5756,336,19,1422,105,61,31/08/25,676971.54
5757,293,19,906,75,46,31/08/25,319274.4
5758,51,19,978,86,104,31/08/25,189037.62
5759,98,19,1427,174,114,31/08/25,461563.15
5760,312,19,633,254,36,31/08/25,265087.74
5761,342,19,63,131,22,31/08/25,11885.58
5762,28,19,123,70,100,31/08/25,13974.03
5763,190,19,444,273,113,31/08/25,201163.08
5764,80,19,1272,287,108,31/08/25,232368.96
5765,198,19,473,136,37,31/08/25,63424.57
5766,339,19,1352,141,27,31/08/25,165741.68
5767,144,19,655,259,134,31/08/25,85516.8
5768,280,19,570,166,148,31/08/25,59935.5
5769,122,19,1119,88,81,31/08/25,46684.68
5770,214,19,886,93,21,31/08/25,136771.82
5771,361,19,533,215,124,31/08/25,48359.09
5772,202,19,763,118,26,31/08/25,288871.8
5773,21,19,1233,176,97,31/08/25,496935.99
5774,242,19,403,248,33,31/08/25,20581.21
5775,344,19,221,246,38,31/08/25,7776.99
5776,169,19,56,134,89,31/08/25,2302.72
5777,246,19,979,50,31,31/08/25,218228.89
5778,388,19,1057,121,52,31/08/25,451064.18
5779,302,19,1265,71,128,31/08/25,146082.2
5780,142,19,615,167,101,31/08/25,190237.95
5781,91,19,40,257,26,31/08/25,12390
5782,52,19,884,66,83,31/08/25,424541
5783,317,19,148,249,82,31/08/25,13046.2
5784,83,19,388,99,107,31/08/25,113253.32
5785,217,19,484,159,45,31/08/25,37001.8
5786,32,19,942,279,139,31/08/25,307864.44
5787,149,19,598,272,67,31/08/25,133156.66
5788,386,19,1165,91,115,31/08/25,423093.05
5789,308,19,421,241,116,31/08/25,172980.48
5790,201,19,592,82,31,31/08/25,292726.24
5791,116,19,702,295,64,31/08/25,144253.98
5792,16,19,996,240,82,31/08/25,285563.16
5793,126,19,759,189,59,31/08/25,294765.24
5794,70,19,971,210,110,31/08/25,416296.83
5795,374,19,886,199,59,31/08/25,61187.16
5796,250,19,103,85,45,31/08/25,32805.5
5797,179,19,78,227,125,31/08/25,36350.34
5798,141,19,305,95,150,31/08/25,127843.8
5799,69,19,473,100,36,31/08/25,80201.88
5800,384,19,1301,54,69,31/08/25,270386.83
5801,226,19,752,91,131,31/08/25,345070.24
5802,231,19,1189,156,41,31/08/25,225505.74
5803,355,19,785,94,112,31/08/25,204147.1
5804,213,19,1317,238,147,31/08/25,159357
5805,24,19,1026,189,67,31/08/25,126639.18
5806,224,19,864,256,127,31/08/25,69500.16
5807,215,19,1403,174,149,31/08/25,478394.94
5808,269,19,755,51,113,31/08/25,46455.15
5809,96,19,1188,118,24,31/08/25,196340.76
5810,288,19,597,224,80,31/08/25,166521.21
5811,197,19,942,186,131,31/08/25,244976.52
5812,84,19,697,144,33,31/08/25,305878.45
5813,271,19,759,159,72,31/08/25,328889.88
5814,328,19,1066,108,119,31/08/25,202465.38
5815,333,19,1207,177,57,31/08/25,12842.48
5816,379,19,412,245,113,31/08/25,202918.24
5817,158,19,223,247,129,31/08/25,20172.58
5818,253,19,618,205,107,31/08/25,298512.54
5819,397,19,347,154,145,31/08/25,78703.07
5820,46,19,334,296,22,31/08/25,81723.12
5821,241,19,591,166,34,31/08/25,28492.11
5822,13,19,962,78,119,31/08/25,433140.5
5823,284,19,1132,278,55,31/08/25,55717.04
5824,37,19,728,210,61,31/08/25,137177.04
5825,289,19,5,90,105,31/08/25,994.6
5826,183,19,1254,83,35,31/08/25,100269.84
5827,326,19,139,189,45,31/08/25,3306.81
5828,380,19,345,129,56,31/08/25,45408.9
5829,347,19,1489,273,52,31/08/25,65203.31
5830,127,19,236,157,36,31/08/25,30618.64
5831,235,19,573,84,62,31/08/25,266296.02
5832,108,19,1191,267,40,31/08/25,518775.78
5833,112,19,298,62,109,31/08/25,99898.54
5834,45,19,1180,243,142,31/08/25,152739.2
5835,205,19,1431,70,41,31/08/25,406604.34
5836,208,19,642,149,64,31/08/25,279565.32
5837,174,19,1395,183,34,31/08/25,41877.9
5838,102,19,1277,112,136,31/08/25,426811.71
5839,305,19,594,298,34,31/08/25,71476.02
5840,177,19,1035,173,41,31/08/25,206979.3
5841,40,19,481,236,63,31/08/25,138085.48
5842,282,19,897,124,59,31/08/25,46751.64
5843,244,19,749,267,67,31/08/25,164899.84
5844,170,19,1038,55,122,31/08/25,447834.72
5845,400,19,811,258,83,31/08/25,312129.57
5846,114,19,1120,173,97,31/08/25,395718.4
5847,349,19,865,230,67,31/08/25,341104.1
5848,351,19,1414,143,109,31/08/25,433306.16
5849,4,19,98,143,52,31/08/25,4967.62
5850,387,19,161,236,83,31/08/25,70469.7
5851,20,19,1209,229,139,31/08/25,422787.3
5852,369,19,1109,96,76,31/08/25,200584.83
5853,159,19,897,226,26,31/08/25,245212.89
5854,103,19,1304,137,90,31/08/25,487135.28
5855,55,19,1022,279,101,31/08/25,63169.82
5856,358,19,917,283,31,31/08/25,274228.85
5857,60,19,1452,285,83,31/08/25,345082.32
5858,2,19,673,147,94,31/08/25,275573.31
5859,186,19,608,210,20,31/08/25,286392.32
5860,12,19,1139,261,126,31/08/25,333032.21
5861,230,19,32,156,69,31/08/25,14701.76
5862,184,19,1083,67,127,31/08/25,116563.29
5863,192,19,1321,229,48,31/08/25,216617.58
5864,121,19,1011,69,94,31/08/25,163266.39
5865,129,19,483,296,92,31/08/25,162713.04
5866,221,19,917,287,71,31/08/25,278933.06
5867,182,19,1154,93,21,31/08/25,475124.88
5868,354,19,738,196,126,31/08/25,102109.68
5869,368,19,714,72,135,31/08/25,38063.34
5870,68,19,1466,187,46,31/08/25,212584.66
5871,193,19,1074,197,83,31/08/25,227526.9
5872,194,19,20,156,117,31/08/25,191.8
5873,263,19,759,214,45,31/08/25,54116.7
5874,117,19,793,78,103,31/08/25,99473.92
5875,6,19,1004,231,54,31/08/25,294513.36
5876,78,19,516,100,35,31/08/25,232767.6
5877,10,19,994,176,108,31/08/25,408702.98
5878,276,19,1291,270,100,31/08/25,485609.65
5879,353,19,307,247,53,31/08/25,48788.44
5880,203,19,1461,155,68,31/08/25,606665.64
5881,340,19,204,150,147,31/08/25,9869.52
5882,232,19,384,248,59,31/08/25,190417.92
5883,162,19,93,179,29,31/08/25,19375.62
5884,304,19,1343,291,136,31/08/25,400066.27
5885,150,19,766,88,103,31/08/25,279521.06
5886,163,19,523,56,57,31/08/25,136550.07
5887,81,19,773,223,106,31/08/25,288993.78
5888,124,19,884,161,97,31/08/25,269160.32
5889,259,19,1076,232,121,31/08/25,20928.2
5890,256,19,4,190,93,31/08/25,213.28
5891,43,19,1354,144,115,31/08/25,538215
5892,298,19,1326,295,69,31/08/25,474177.6
5893,204,19,364,159,110,31/08/25,38827.88
5894,97,19,180,247,136,31/08/25,70221.6
5895,135,19,749,219,71,31/08/25,241462.62
5896,389,19,477,219,42,31/08/25,45563.04
5897,300,19,494,247,146,31/08/25,212444.7
5898,143,19,67,286,76,31/08/25,18379.44
5899,8,19,462,258,93,31/08/25,203880.6
5900,53,19,208,193,37,31/08/25,8769.28
5901,49,19,1287,109,35,31/08/25,621518.04
5902,338,19,740,199,55,31/08/25,124978.6
5903,332,19,399,177,122,31/08/25,29773.38
5904,11,19,710,68,148,31/08/25,126962.2
5905,324,19,1200,270,105,31/08/25,561516
5906,294,19,720,260,124,31/08/25,194767.2
5907,257,19,1243,194,101,31/08/25,73498.59
5908,362,19,1146,167,64,31/08/25,513705.96
5909,285,19,1321,103,58,31/08/25,655889.71
5910,319,19,339,203,96,31/08/25,51216.12
5911,33,19,40,222,65,31/08/25,2699.2
5912,330,19,1158,274,120,31/08/25,343381.74
5913,377,19,107,254,33,31/08/25,16329.27
5914,396,19,852,232,113,31/08/25,25491.84
5915,188,19,163,237,142,31/08/25,24249.51
5916,76,19,869,83,47,31/08/25,109389.72
5917,61,19,1425,177,97,31/08/25,474496.5
5918,90,19,74,161,122,31/08/25,35145.56
5919,372,19,357,166,26,31/08/25,176236.62
5920,133,19,373,194,69,31/08/25,100463.82
5921,290,19,1127,152,102,31/08/25,284330.83
5922,264,19,457,198,71,31/08/25,137205.11
5923,147,19,911,161,132,31/08/25,404001.17
5924,64,19,608,232,111,31/08/25,11728.32
5925,47,19,703,122,80,31/08/25,108697.86
5926,345,19,1461,223,58,31/08/25,64400.88
5927,172,19,1384,171,126,31/08/25,666437.52
5928,107,19,175,143,141,31/08/25,81357.5
5929,228,19,657,139,33,31/08/25,204215.31
5930,335,19,629,277,105,31/08/25,205827.67
5931,267,19,1450,251,103,31/08/25,516954
5932,73,19,1388,253,142,31/08/25,62126.88
5933,131,19,844,60,25,31/08/25,144914.8
5934,309,19,790,62,80,31/08/25,366078.1
5935,392,19,302,133,114,31/08/25,134196.72
5936,390,19,557,216,22,31/08/25,247101.91
5937,41,19,1374,206,63,31/08/25,549503.82
5938,166,19,1465,289,58,31/08/25,690161.5
5939,27,19,1338,250,73,31/08/25,10596.96
5940,95,19,85,290,51,31/08/25,23154.85
5941,219,19,749,226,30,31/08/25,143583.3
5942,54,19,772,213,35,31/08/25,111901.4
5943,398,19,1466,55,150,31/08/25,306555.26
5944,395,19,149,158,63,31/08/25,63351.82
5945,261,19,809,221,103,31/08/25,187275.41
5946,299,19,612,82,139,31/08/25,50716.44
5947,99,19,1336,209,105,31/08/25,608280.8
5948,191,19,1086,284,63,31/08/25,523929.84
5949,376,19,1334,76,44,31/08/25,464618.86
5950,89,19,149,152,68,31/08/25,23193.34
5951,84,20,216,200,124,31/08/25,94791.6
5952,331,20,1489,224,76,31/08/25,31313.67
5953,373,20,1311,267,142,31/08/25,418313.88
5954,118,20,1029,272,118,31/08/25,44051.49
5955,303,20,1447,275,59,31/08/25,403394.66
5956,3,20,1276,67,50,31/08/25,184343.72
5957,319,20,1483,107,115,31/08/25,224051.64
5958,26,20,1177,106,120,31/08/25,42160.14
5959,391,20,64,260,55,31/08/25,21811.2
5960,250,20,31,251,89,31/08/25,9873.5
5961,128,20,1342,216,113,31/08/25,401996.1
5962,95,20,526,71,81,31/08/25,143287.66
5963,105,20,229,251,48,31/08/25,66655.03
5964,208,20,650,283,117,31/08/25,283049
5965,25,20,1340,198,35,31/08/25,106744.4
5966,207,20,1438,277,30,31/08/25,211544.18
5967,16,20,304,95,113,31/08/25,87159.84
5968,310,20,1313,266,65,31/08/25,75234.9
5969,41,20,105,300,42,31/08/25,41992.65
5970,386,20,149,160,122,31/08/25,54112.33
5971,144,20,976,90,105,31/08/25,127426.56
5972,55,20,89,52,128,31/08/25,5501.09
5973,339,20,646,259,49,31/08/25,79193.14
5974,87,20,333,152,118,31/08/25,64472.13
5975,167,20,1117,155,94,31/08/25,50499.57
5976,343,20,1026,240,68,31/08/25,291691.8
5977,70,20,153,87,39,31/08/25,65595.69
5978,9,20,585,183,39,31/08/25,230928.75
5979,61,20,708,228,57,31/08/25,235749.84
5980,172,20,990,167,90,31/08/25,476714.7
5981,34,20,1364,145,67,31/08/25,416824.76
5982,287,20,351,193,79,31/08/25,132488.46
5983,316,20,1376,208,67,31/08/25,308912
5984,63,20,820,286,70,31/08/25,183524.2
5985,46,20,84,155,80,31/08/25,20553.12
5986,289,20,1038,248,97,31/08/25,206478.96
5987,126,20,256,268,42,31/08/25,99420.16
5988,184,20,1077,52,61,31/08/25,115917.51
5989,51,20,787,116,74,31/08/25,152119.23
5990,210,20,907,286,67,31/08/25,306910.66
5991,47,20,551,172,82,31/08/25,85195.62
5992,80,20,984,275,81,31/08/25,179757.12
5993,328,20,1301,98,87,31/08/25,247098.93
5994,160,20,168,154,138,31/08/25,82763.52
5995,153,20,1165,69,59,31/08/25,301711.7
5996,209,20,1019,296,80,31/08/25,95113.46
5997,72,20,545,212,31,31/08/25,197622.45
5998,288,20,205,240,28,31/08/25,57180.65
5999,65,20,285,297,41,31/08/25,141408.45
6000,389,20,852,258,88,31/08/25,81383.04
6001,318,20,826,204,64,31/08/25,148845.2
6002,124,20,25,262,61,31/08/25,7612
6003,127,20,958,189,108,31/08/25,124290.92
6004,56,20,1274,171,114,31/08/25,478680.02
6005,322,20,600,203,86,31/08/25,180342
6006,37,20,1080,184,35,31/08/25,203504.4
6007,330,20,1111,101,99,31/08/25,329444.83
