ShipmentID,OrderID,CarrierID,WarehouseID,ShipDate,EstimatedDeliveryDate,ActualDeliveryDate,ShippingCost,ShipmentStatus,TrackingNumber
16047,21273,25,4,03/10/24,05/10/24,07/10/24,28.86,In Transit,TRK581555608
16048,21274,8,16,08/03/22,16/03/22,17/03/22,47.99,Delivered,TRK644921990
16049,21275,10,5,15/05/24,20/05/24,,16.97,Delivered,TRK156797535
16050,21276,12,9,06/09/22,09/09/22,,7.33,Delivered,TRK834996527
16051,21277,22,17,16/05/24,24/05/24,23/05/24,28.43,Delivered,TRK882330532
16052,21278,19,11,16/06/24,17/06/24,16/06/24,18.8,In Transit,TRK750272544
16053,21280,4,16,24/04/23,25/04/23,02/05/23,39.09,Delivered,TRK888559146
16054,21283,14,6,28/10/23,29/10/23,,22.75,Delivered,TRK258978480
16055,21284,20,17,17/07/24,26/07/24,28/07/24,36.87,Delivered,TRK562232760
16056,21285,6,18,01/05/22,02/05/22,,8.89,Delivered,TRK617577936
16057,21286,20,17,30/01/22,09/02/22,10/02/22,21.63,Lost,TRK412700488
16058,21287,24,18,07/10/23,10/10/23,11/10/23,39.49,Delivered,TRK967458994
16059,21289,7,2,05/05/22,09/05/22,09/05/22,49.48,Delivered,TRK158700537
16060,21290,2,13,19/04/24,29/04/24,29/04/24,25.73,Delivered,TRK686691065
16061,21291,15,19,05/08/24,06/08/24,06/08/24,19.43,Delayed,TRK337420675
16062,21293,24,15,13/11/22,17/11/22,19/11/22,21.22,In Transit,TRK578693703
16063,21294,22,16,08/02/22,15/02/22,16/02/22,49.43,Delivered,TRK949948645
16064,21295,9,10,03/07/22,13/07/22,19/07/22,17.28,In Transit,TRK245771955
16065,21296,9,8,17/03/22,23/03/22,,42.86,In Transit,TRK201307949
16066,21297,16,6,10/04/24,13/04/24,17/04/24,22,Delivered,TRK559650380
16067,21298,20,8,15/07/24,18/07/24,17/07/24,6.61,In Transit,TRK510126430
16068,21300,8,12,14/01/22,18/01/22,19/01/22,5.11,In Transit,TRK926112786
16069,21301,14,7,18/05/22,20/05/22,20/05/22,6.55,In Transit,TRK803057405
16070,21304,22,17,02/11/24,04/11/24,06/11/24,46.81,Delivered,TRK379315977
16071,21305,11,9,05/09/24,12/09/24,14/09/24,49.53,Delivered,TRK769706165
16072,21306,5,20,26/04/24,04/05/24,04/05/24,20.26,Delayed,TRK978523556
16073,21307,15,14,12/10/22,21/10/22,23/10/22,12.33,In Transit,TRK254890503
16074,21310,4,17,09/07/24,16/07/24,,9.73,In Transit,TRK615446643
16075,21311,5,6,18/08/24,27/08/24,02/09/24,14.6,Delivered,TRK628655889
16076,21312,6,6,11/02/24,18/02/24,,49.41,Delivered,TRK670597191
16077,21313,1,1,29/01/24,02/02/24,03/02/24,12.23,In Transit,TRK621968422
16078,21316,13,6,16/02/22,18/02/22,,34.03,Delivered,TRK128901036
16079,21317,13,4,03/05/24,04/05/24,04/05/24,10.63,Delivered,TRK824857954
16080,21318,15,16,11/07/24,16/07/24,,40.34,In Transit,TRK551888496
16081,21319,22,5,01/11/22,08/11/22,,24.7,Delivered,TRK986644584
16082,21320,11,19,16/09/23,26/09/23,27/09/23,32.68,Delivered,TRK735961495
16083,21321,23,3,23/10/22,29/10/22,,37.03,Delivered,TRK444527862
16084,21322,21,9,14/09/23,20/09/23,20/09/23,35.51,Delivered,TRK554228783
16085,21323,21,20,27/01/23,29/01/23,28/01/23,8.57,Delivered,TRK625683065
16086,21324,18,7,20/06/24,22/06/24,22/06/24,24.02,In Transit,TRK488083858
16087,21325,17,1,20/01/22,27/01/22,27/01/22,42.17,Delivered,TRK227369496
16088,21326,14,4,19/01/24,23/01/24,22/01/24,16.59,Delivered,TRK974213768
16089,21329,16,11,29/09/24,08/10/24,09/10/24,10.3,Delivered,TRK431543766
16090,21331,8,20,31/03/23,05/04/23,,37.41,In Transit,TRK856107894
16091,21332,19,13,29/05/22,06/06/22,05/06/22,8.2,Delivered,TRK135503497
16092,21333,15,11,07/11/24,08/11/24,,20.97,Delivered,TRK900608910
16093,21334,9,8,20/10/22,25/10/22,,9.51,In Transit,TRK760535322
16094,21335,2,11,18/03/23,19/03/23,,19.71,In Transit,TRK212965584
16095,21336,4,19,20/10/23,24/10/23,24/10/23,18.52,Delivered,TRK491320659
16096,21337,14,18,31/08/22,02/09/22,,10.93,In Transit,TRK410065768
16097,21338,7,14,15/11/23,24/11/23,,20.5,Lost,TRK246562125
16098,21339,21,10,23/08/23,24/08/23,,14.71,In Transit,TRK765077852
16099,21340,15,16,02/07/24,03/07/24,03/07/24,18.36,In Transit,TRK417983265
16100,21342,6,15,21/02/22,01/03/22,03/03/22,18.28,Delivered,TRK997904558
16101,21343,3,16,14/10/22,17/10/22,18/10/22,6.22,Delivered,TRK595248015
16102,21344,15,19,05/11/23,06/11/23,,27.74,In Transit,TRK827105355
16103,21347,7,4,02/01/24,12/01/24,,20.58,In Transit,TRK309526491
16104,21349,8,4,20/11/22,27/11/22,29/11/22,28.32,In Transit,TRK199731967
16105,21351,21,17,18/10/24,25/10/24,26/10/24,22.23,Delivered,TRK318215867
16106,21353,23,19,02/05/23,12/05/23,13/05/23,28.06,Delivered,TRK595436385
16107,21354,10,20,19/04/23,29/04/23,29/04/23,15.65,In Transit,TRK426296198
16108,21356,8,1,03/08/22,09/08/22,09/08/22,12.88,Delivered,TRK301418514
16109,21357,23,5,14/04/24,24/04/24,29/04/24,9.2,In Transit,TRK702277990
16110,21358,9,5,10/08/23,16/08/23,,49.54,Delivered,TRK412961646
16111,21359,19,19,14/05/23,22/05/23,21/05/23,29.31,Delivered,TRK770596620
16112,21360,25,1,11/04/24,13/04/24,12/04/24,49.06,Delivered,TRK540345875
16113,21361,16,6,29/10/23,06/11/23,11/11/23,11.98,Delivered,TRK365270212
16114,21362,17,3,22/08/24,27/08/24,26/08/24,31.43,Delivered,TRK746608223
16115,21363,8,13,04/06/24,05/06/24,04/06/24,12.73,Delivered,TRK871066620
16116,21365,8,19,21/04/22,01/05/22,03/05/22,28.8,Delivered,TRK621049046
16117,21368,5,3,28/06/23,07/07/23,06/07/23,30.69,Delivered,TRK610782846
16118,21369,10,9,01/08/23,10/08/23,11/08/23,29.18,Delivered,TRK338923516
16119,21370,15,18,24/11/23,28/11/23,30/11/23,11.69,Delayed,TRK854752253
16120,21371,17,1,21/05/22,30/05/22,31/05/22,41.75,Delivered,TRK500970839
16121,21372,6,5,21/12/24,25/12/24,27/12/24,31.77,Delivered,TRK696641622
16122,21373,20,10,08/01/24,17/01/24,,48.59,Delivered,TRK618884305
16123,21375,13,6,25/07/23,28/07/23,30/07/23,10.33,In Transit,TRK152212247
16124,21377,15,5,22/01/22,27/01/22,28/01/22,35.38,Delivered,TRK490502088
16125,21379,18,11,26/11/24,27/11/24,27/11/24,34.88,Delivered,TRK100413017
16126,21380,4,14,05/03/23,15/03/23,,13.64,Delivered,TRK325625326
16127,21381,8,10,03/11/23,13/11/23,17/11/23,45.99,Delivered,TRK282554526
16128,21382,20,16,08/05/23,14/05/23,14/05/23,16.52,Delivered,TRK322064051
16129,21384,11,10,18/05/22,19/05/22,18/05/22,25.01,Delivered,TRK271055303
16130,21385,16,19,07/03/23,12/03/23,13/03/23,37.57,Delivered,TRK324958747
16131,21386,12,20,06/06/22,14/06/22,14/06/22,12.5,Delivered,TRK882405295
16132,21387,9,12,04/03/24,11/03/24,13/03/24,35.95,Delivered,TRK844632696
16133,21389,9,1,10/01/22,12/01/22,,37.54,Delivered,TRK790339006
16134,21390,4,11,02/08/22,12/08/22,11/08/22,48.6,Delivered,TRK410149765
16135,21391,17,5,20/10/23,30/10/23,01/11/23,34.62,Delivered,TRK952924196
16136,21392,1,10,22/05/22,25/05/22,28/05/22,30.32,Delivered,TRK218035753
16137,21393,25,19,08/06/24,18/06/24,,41.24,In Transit,TRK128353292
16138,21394,7,12,17/03/23,21/03/23,20/03/23,6.14,Delivered,TRK433567482
16139,21395,3,20,25/08/23,26/08/23,25/08/23,11.09,Delivered,TRK849553373
16140,21396,24,14,06/10/24,09/10/24,,24.97,Delivered,TRK321114116
16141,21397,14,11,04/01/25,12/01/25,13/01/25,11.94,In Transit,TRK350050061
16142,21400,19,3,26/02/22,06/03/22,05/03/22,42.2,Delayed,TRK821735652
16143,21401,10,16,13/03/23,19/03/23,,12.42,Delivered,TRK551886804
16144,21402,17,13,23/02/23,01/03/23,28/02/23,21.79,In Transit,TRK647449421
16145,21403,7,4,12/07/24,14/07/24,15/07/24,29.67,Delivered,TRK677652773
16146,21404,3,20,03/04/24,06/04/24,06/04/24,33.88,Delivered,TRK150310921
16147,21405,23,4,25/06/24,28/06/24,29/06/24,45.49,Delivered,TRK581993773
16148,21406,12,12,27/11/22,03/12/22,03/12/22,6.41,Delivered,TRK617893537
16149,21407,8,18,29/06/22,02/07/22,,13.66,Delivered,TRK407738355
16150,21408,11,13,12/09/24,17/09/24,19/09/24,39.12,Delivered,TRK123124202
16151,21409,3,11,23/06/24,29/06/24,01/07/24,18.66,In Transit,TRK255238522
16152,21411,7,19,26/05/22,02/06/22,06/06/22,9.09,Delivered,TRK829933687
16153,21412,18,4,09/04/22,19/04/22,21/04/22,20.27,Delivered,TRK146302982
16154,21414,25,18,25/12/22,01/01/23,01/01/23,5.49,Delivered,TRK620993538
16155,21415,4,19,01/11/22,07/11/22,06/11/22,6.37,Delivered,TRK258463263
16156,21416,19,3,24/11/24,29/11/24,28/11/24,20.55,In Transit,TRK962240104
16157,21417,16,14,12/01/23,19/01/23,21/01/23,20.2,In Transit,TRK305740609
16158,21418,9,16,11/01/23,17/01/23,16/01/23,12.78,Delivered,TRK150204481
16159,21419,13,19,26/03/24,03/04/24,04/04/24,17.24,Delayed,TRK966204400
16160,21420,13,6,03/07/24,04/07/24,04/07/24,32.36,Delivered,TRK127653702
16161,21422,17,1,19/12/22,26/12/22,27/12/22,5.48,In Transit,TRK190378769
16162,21423,11,15,10/07/24,19/07/24,20/07/24,23.2,Delivered,TRK710909966
16163,21424,16,14,11/07/24,16/07/24,16/07/24,35.95,In Transit,TRK386335046
16164,21425,6,4,07/12/22,15/12/22,15/12/22,33.09,Delivered,TRK161006884
16165,21427,2,4,15/03/22,16/03/22,,27.35,Delivered,TRK889746742
16166,21429,7,4,07/02/23,11/02/23,13/02/23,10.07,Delivered,TRK870156703
16167,21430,1,10,20/07/24,22/07/24,,45.62,Delivered,TRK172083014
16168,21431,14,5,12/01/23,15/01/23,,28.94,Delivered,TRK721168563
16169,21432,4,8,17/06/22,27/06/22,28/06/22,35.5,Delivered,TRK165598399
16170,21433,4,1,18/11/23,21/11/23,20/11/23,10.81,In Transit,TRK382003593
16171,21434,12,13,22/09/24,28/09/24,28/09/24,44.92,Delivered,TRK159847083
16172,21436,19,17,30/12/22,08/01/23,08/01/23,35.39,Lost,TRK162346907
16173,21437,5,7,21/04/24,24/04/24,26/04/24,15.5,In Transit,TRK630321153
16174,21438,18,19,30/07/22,03/08/22,,13.14,Delivered,TRK942620382
16175,21440,23,20,29/10/22,05/11/22,12/11/22,20.71,Delivered,TRK820335544
16176,21441,5,9,08/10/24,18/10/24,18/10/24,27.92,In Transit,TRK798840533
16177,21442,25,20,20/01/22,21/01/22,23/01/22,33.31,In Transit,TRK884017015
16178,21444,6,12,01/07/24,07/07/24,07/07/24,44.8,Delivered,TRK373291970
16179,21447,21,3,26/09/22,28/09/22,28/09/22,26.07,Delivered,TRK391528484
16180,21448,17,3,23/05/22,31/05/22,01/06/22,23.87,In Transit,TRK290440676
16181,21449,10,4,29/02/24,02/03/24,04/03/24,38.22,Lost,TRK514055551
16182,21451,25,5,30/10/23,05/11/23,04/11/23,15.45,In Transit,TRK998383486
16183,21452,12,18,27/08/24,03/09/24,05/09/24,13.4,Delayed,TRK789028914
16184,21453,3,18,06/10/24,08/10/24,,32.67,In Transit,TRK762721785
16185,21456,10,15,07/09/24,11/09/24,13/09/24,9.61,Delivered,TRK673834540
16186,21457,16,6,09/09/22,16/09/22,15/09/22,5.5,Delivered,TRK231849412
16187,21459,9,7,11/06/24,19/06/24,18/06/24,12.09,Delivered,TRK591853097
16188,21460,12,7,28/09/24,30/09/24,,27.81,Delivered,TRK512139184
16189,21461,13,16,04/12/23,06/12/23,,38.22,Delayed,TRK218862401
16190,21462,19,16,28/03/22,31/03/22,30/03/22,7.59,Delivered,TRK357183212
16191,21464,17,8,08/06/24,17/06/24,17/06/24,45.61,Delivered,TRK882960669
16192,21465,25,20,15/08/23,22/08/23,24/08/23,33.01,Delivered,TRK859840544
16193,21466,11,11,18/05/24,23/05/24,25/05/24,36.73,Delivered,TRK336426191
16194,21470,10,13,31/07/24,04/08/24,05/08/24,49.2,In Transit,TRK564770600
16195,21471,3,7,20/01/24,28/01/24,28/01/24,18.4,Delivered,TRK877272518
16196,21473,8,7,21/08/24,30/08/24,31/08/24,25.84,In Transit,TRK304564209
16197,21474,1,18,18/06/23,21/06/23,,22.61,Delivered,TRK162979101
16198,21475,23,17,18/04/24,28/04/24,,15.28,Delivered,TRK952852512
16199,21476,18,4,16/06/22,18/06/22,,13.34,Delivered,TRK602988100
16200,21478,1,16,21/02/22,25/02/22,25/02/22,31.59,Delivered,TRK127858898
16201,21479,24,20,16/06/22,21/06/22,,21.97,Delayed,TRK963243955
16202,21482,13,7,10/08/23,20/08/23,20/08/23,32.4,Delivered,TRK442861712
16203,21483,23,16,13/09/22,16/09/22,,27.63,Delivered,TRK789542434
16204,21484,9,7,28/08/22,05/09/22,04/09/22,24.08,Delivered,TRK227589278
16205,21485,5,19,15/11/23,25/11/23,24/11/23,33.84,Delivered,TRK998322669
16206,21488,6,9,30/03/24,06/04/24,,24.21,Delivered,TRK703744823
16207,21489,16,20,05/04/22,13/04/22,13/04/22,27.4,In Transit,TRK932129357
16208,21490,18,3,04/05/22,11/05/22,10/05/22,17.55,Delivered,TRK387233633
16209,21491,23,14,19/01/22,27/01/22,26/01/22,34.08,Delayed,TRK992463290
16210,21493,6,3,21/01/24,28/01/24,28/01/24,38.16,Delivered,TRK103415272
16211,21494,4,10,01/03/23,10/03/23,13/03/23,38.92,Delivered,TRK758402668
16212,21495,17,10,06/08/24,14/08/24,13/08/24,11.39,Delivered,TRK210570451
16213,21496,16,7,03/07/22,05/07/22,06/07/22,22.65,In Transit,TRK379087506
16214,21497,19,2,27/03/23,31/03/23,31/03/23,40.86,Delivered,TRK182247880
16215,21498,8,15,30/12/24,09/01/25,,8.55,Delayed,TRK955931357
16216,21499,22,1,28/07/23,29/07/23,,45.78,Delivered,TRK998564207
16217,21500,25,14,09/11/23,13/11/23,,22.61,Delivered,TRK947164370
16218,21502,15,8,10/06/24,18/06/24,,40.4,In Transit,TRK214663236
16219,21503,7,12,19/01/24,29/01/24,04/02/24,30.59,Delivered,TRK627219587
16220,21504,3,13,03/02/23,04/02/23,,31.23,Delivered,TRK143727283
16221,21505,2,4,04/06/23,13/06/23,13/06/23,35.95,Lost,TRK621533714
16222,21506,1,19,04/12/24,08/12/24,08/12/24,42.88,In Transit,TRK372229432
16223,21507,6,17,01/05/24,04/05/24,05/05/24,9.67,Delivered,TRK258588905
16224,21508,21,14,16/08/24,24/08/24,25/08/24,15.59,Delivered,TRK899288490
16225,21509,18,13,09/08/24,17/08/24,18/08/24,47.07,Delivered,TRK467184818
16226,21512,8,13,30/11/22,09/12/22,,7.63,Delivered,TRK179404424
16227,21513,4,19,30/07/23,09/08/23,11/08/23,45.24,Delivered,TRK196431268
16228,21514,2,1,11/08/23,15/08/23,14/08/23,5.74,Delivered,TRK289331275
16229,21515,24,14,05/08/22,06/08/22,05/08/22,41.14,In Transit,TRK100520593
16230,21516,12,7,10/04/24,16/04/24,,24.83,Delivered,TRK671379934
16231,21518,13,10,23/11/23,24/11/23,26/11/23,45.14,Delivered,TRK899467091
16232,21520,17,3,21/11/22,26/11/22,26/11/22,35.45,Delayed,TRK184798425
16233,21521,10,7,24/07/22,01/08/22,,49.06,In Transit,TRK629720385
16234,21523,17,8,15/08/22,23/08/22,24/08/22,27.28,Delivered,TRK913600691
16235,21524,12,16,10/05/22,17/05/22,,5.85,Delivered,TRK414630973
16236,21525,9,3,16/09/24,22/09/24,,13.13,Delivered,TRK980832464
16237,21526,5,10,30/11/24,04/12/24,,37.13,Delivered,TRK333399151
16238,21527,21,2,16/01/24,23/01/24,22/01/24,19.11,Delivered,TRK908403434
16239,21528,20,16,13/04/24,15/04/24,19/04/24,25.15,In Transit,TRK244088553
16240,21529,22,20,31/08/23,04/09/23,06/09/23,37.85,Delivered,TRK834195517
16241,21530,6,14,31/12/22,08/01/23,,37.86,Delivered,TRK198711584
16242,21531,5,2,19/12/24,23/12/24,24/12/24,17.7,Delivered,TRK358646039
16243,21533,24,16,09/02/23,12/02/23,14/02/23,38.66,Delivered,TRK791674251
16244,21534,22,20,06/09/23,16/09/23,,7.4,In Transit,TRK579994852
16245,21535,16,7,05/08/23,15/08/23,22/08/23,42.78,Delivered,TRK181447288
16246,21536,14,16,17/07/23,23/07/23,,45.21,In Transit,TRK389247621
16247,21537,4,7,05/06/23,10/06/23,16/06/23,5.94,Delivered,TRK337199760
16248,21538,5,5,12/01/22,20/01/22,,20.56,Lost,TRK814790943
16249,21539,22,10,19/10/22,29/10/22,03/11/22,18.93,In Transit,TRK294084414
16250,21540,19,17,13/03/23,16/03/23,,38.72,Delivered,TRK460866995
16251,21541,4,1,24/04/23,02/05/23,03/05/23,37.28,Delivered,TRK307658529
16252,21542,6,7,05/10/24,13/10/24,,49.3,Delivered,TRK776531163
16253,21543,19,5,17/02/24,22/02/24,22/02/24,43.52,Delivered,TRK466295661
16254,21544,14,7,07/08/23,17/08/23,22/08/23,48.83,Delivered,TRK321357730
16255,21545,5,15,18/08/23,26/08/23,25/08/23,35.1,In Transit,TRK488452367
16256,21546,9,4,04/12/24,07/12/24,09/12/24,48.01,Delivered,TRK588803627
16257,21547,7,12,25/11/22,02/12/22,03/12/22,14.16,Delivered,TRK644590707
16258,21548,25,11,18/02/24,23/02/24,23/02/24,35.48,Delivered,TRK128644333
16259,21550,7,10,11/05/23,18/05/23,17/05/23,37.52,Delivered,TRK214082595
16260,21551,20,6,04/03/24,06/03/24,08/03/24,49.52,Delivered,TRK220950780
16261,21552,22,19,29/05/22,03/06/22,,21.18,Delivered,TRK941617811
16262,21553,13,8,24/11/23,29/11/23,30/11/23,40.68,Delivered,TRK817129255
16263,21554,23,7,12/12/22,13/12/22,,33.18,Delivered,TRK765334986
16264,21555,21,13,24/03/22,26/03/22,27/03/22,13.16,Delivered,TRK444123869
16265,21557,1,2,25/08/22,30/08/22,06/09/22,14,Delivered,TRK391929853
16266,21558,7,13,01/10/24,09/10/24,09/10/24,5.27,Delivered,TRK286818938
16267,21562,24,1,05/05/24,07/05/24,,48.59,Delivered,TRK591059202
16268,21563,24,10,19/02/24,22/02/24,24/02/24,45.09,Delivered,TRK512250791
16269,21564,19,3,16/03/23,19/03/23,21/03/23,31.96,In Transit,TRK780431271
16270,21566,25,7,24/12/23,01/01/24,31/12/23,27.29,Delayed,TRK827350847
16271,21567,1,18,13/06/23,15/06/23,15/06/23,48.36,Delivered,TRK819744737
16272,21568,24,18,22/11/22,27/11/22,27/11/22,7.2,Delivered,TRK593041404
16273,21569,14,3,13/09/24,14/09/24,14/09/24,34.42,Delivered,TRK275995505
16274,21571,14,8,18/05/24,25/05/24,,26.41,Delivered,TRK721215836
16275,21572,15,4,23/10/22,30/10/22,01/11/22,18.51,Delivered,TRK824861534
16276,21573,13,20,08/01/22,09/01/22,,33.26,Delivered,TRK307702404
16277,21574,23,20,17/06/24,23/06/24,,33.89,Delivered,TRK374635471
16278,21575,2,9,21/01/22,28/01/22,,11.14,Delivered,TRK724833512
16279,21576,12,7,03/03/23,11/03/23,12/03/23,31.14,In Transit,TRK137150602
16280,21577,7,2,04/11/22,09/11/22,09/11/22,44.23,Delivered,TRK510790161
16281,21578,17,17,13/11/22,17/11/22,19/11/22,38,Delivered,TRK880605265
16282,21579,18,5,09/06/22,15/06/22,,16.57,Delivered,TRK983076506
16283,21580,25,11,16/05/24,23/05/24,25/05/24,49.85,Delivered,TRK513789654
16284,21581,8,15,19/10/23,25/10/23,25/10/23,42.56,Delayed,TRK280226429
16285,21583,20,8,29/01/23,30/01/23,01/02/23,32.77,Delivered,TRK622690728
16286,21584,2,15,22/05/23,25/05/23,26/05/23,30.79,In Transit,TRK948804201
16287,21586,3,4,20/08/22,30/08/22,30/08/22,23.09,Delivered,TRK642320017
16288,21587,3,2,19/03/22,21/03/22,20/03/22,15.8,Delayed,TRK905449311
16289,21588,3,20,23/05/24,27/05/24,29/05/24,10.15,In Transit,TRK493689638
16290,21589,20,13,25/07/24,30/07/24,,37.27,Delivered,TRK832206093
16291,21590,24,8,22/04/22,26/04/22,27/04/22,7.6,In Transit,TRK953345699
16292,21592,18,8,28/07/24,07/08/24,06/08/24,25.9,Delivered,TRK720766643
16293,21594,13,18,22/06/24,02/07/24,04/07/24,18.95,Delivered,TRK656147997
16294,21595,11,3,02/09/24,05/09/24,05/09/24,5.38,Delayed,TRK967032588
16295,21596,11,1,16/05/24,19/05/24,,9.02,In Transit,TRK889093818
16296,21597,22,11,19/10/24,26/10/24,28/10/24,34.54,In Transit,TRK639689213
16297,21598,18,20,05/07/22,06/07/22,08/07/22,49.64,Delivered,TRK227812365
16298,21599,20,15,24/04/23,25/04/23,27/04/23,24.07,In Transit,TRK724071294
16299,21600,3,15,10/11/23,16/11/23,17/11/23,37.38,Delivered,TRK183716211
16300,21601,5,19,05/02/22,14/02/22,13/02/22,36.63,Delivered,TRK441182590
16301,21604,13,6,15/08/22,23/08/22,,46.02,Delivered,TRK533388615
16302,21605,20,19,30/11/23,06/12/23,,44.16,In Transit,TRK920588104
16303,21608,18,7,26/10/23,02/11/23,,32.3,Delivered,TRK619849823
16304,21610,7,12,21/02/24,01/03/24,29/02/24,17.15,In Transit,TRK222998662
16305,21611,11,1,14/02/24,15/02/24,21/02/24,7.55,Delivered,TRK883527419
16306,21612,25,6,12/06/24,18/06/24,,17.43,In Transit,TRK169268882
16307,21613,4,5,26/02/24,28/02/24,,16.82,Delivered,TRK117575606
16308,21615,19,13,17/03/24,23/03/24,24/03/24,33.27,Delivered,TRK190594556
16309,21616,16,5,30/07/23,05/08/23,06/08/23,31.58,Delivered,TRK405324238
16310,21618,23,18,22/10/24,30/10/24,31/10/24,9.17,In Transit,TRK645364685
16311,21619,8,6,21/07/23,26/07/23,30/07/23,18.02,Delivered,TRK504618346
16312,21620,15,13,01/03/22,07/03/22,08/03/22,38.85,Delivered,TRK467695101
16313,21621,5,13,24/02/24,04/03/24,,31.1,Delivered,TRK471507893
16314,21622,24,2,18/10/24,20/10/24,20/10/24,17.38,Delivered,TRK432080459
16315,21624,14,5,12/05/22,14/05/22,,27.95,Delivered,TRK233818001
16316,21627,23,7,28/10/23,29/10/23,,35.24,Delivered,TRK773456947
16317,21628,22,12,28/08/22,30/08/22,,21.53,In Transit,TRK385691388
16318,21629,9,15,25/04/23,29/04/23,,28.29,Delivered,TRK798665231
16319,21630,10,5,09/10/24,14/10/24,,20.18,Delivered,TRK950740077
16320,21631,9,9,24/07/23,27/07/23,27/07/23,47.17,In Transit,TRK175698711
16321,21634,8,3,14/08/24,24/08/24,25/08/24,12.38,In Transit,TRK520840384
16322,21636,8,14,25/08/22,31/08/22,,29.34,In Transit,TRK282441158
16323,21637,1,13,11/05/22,20/05/22,20/05/22,14.12,In Transit,TRK319805132
16324,21639,2,18,15/09/22,16/09/22,,43.76,Delivered,TRK947471387
16325,21640,10,6,26/10/23,02/11/23,02/11/23,25.69,Delivered,TRK866393410
16326,21641,11,12,24/10/22,31/10/22,,26.36,Delivered,TRK387364739
16327,21642,18,2,19/02/22,25/02/22,25/02/22,36.92,Delivered,TRK476782969
16328,21643,22,17,28/08/24,06/09/24,05/09/24,20.97,Delivered,TRK545050621
16329,21644,9,8,18/01/22,19/01/22,21/01/22,22.24,Delivered,TRK253953016
16330,21645,2,16,11/05/23,19/05/23,20/05/23,14.01,Delivered,TRK759718883
16331,21646,2,3,24/01/24,01/02/24,01/02/24,45.3,Delivered,TRK777576005
16332,21648,11,1,18/03/24,28/03/24,04/04/24,33.32,Delivered,TRK248698643
16333,21649,21,11,24/08/24,02/09/24,02/09/24,48.39,Delivered,TRK691932268
16334,21651,6,19,01/08/23,05/08/23,06/08/23,25.66,In Transit,TRK812769058
16335,21652,14,18,29/05/24,07/06/24,06/06/24,32.3,Delivered,TRK273715856
16336,21655,15,5,02/06/23,10/06/23,09/06/23,25.54,Delivered,TRK635038601
16337,21656,5,10,30/07/24,31/07/24,30/07/24,37.25,Delivered,TRK851135231
16338,21658,23,6,24/05/23,26/05/23,,14.32,Delivered,TRK291398166
16339,21659,3,2,01/09/22,08/09/22,10/09/22,27.3,Delivered,TRK819838538
16340,21660,23,18,04/03/23,13/03/23,12/03/23,35.86,Delivered,TRK345816734
16341,21661,19,7,02/08/24,08/08/24,07/08/24,6.38,Delivered,TRK752424266
16342,21662,14,17,18/12/24,19/12/24,21/12/24,47.81,In Transit,TRK470151737
16343,21663,11,20,29/01/23,06/02/23,,42.08,Delayed,TRK167479779
16344,21664,4,3,17/01/22,23/01/22,22/01/22,36.15,Delivered,TRK369090591
16345,21665,7,10,10/01/24,16/01/24,18/01/24,33.98,In Transit,TRK159237370
16346,21667,24,6,26/11/24,29/11/24,,24.83,Delayed,TRK603942163
16347,21668,14,20,09/06/22,15/06/22,15/06/22,49.93,In Transit,TRK140636365
